Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-July-2025,2490.95,2492.85,2456.9,2464.7,2470.228577977145,30541,3104,75443251.0,19642,64.31,35.95,-26.25
18-July-2025,2510.0,2512.35,2481.1,2488.9,2490.992046515832,33193,3379,82683499.0,22690,68.36,31.25,-21.1
17-July-2025,2510.65,2525.0,2506.6,2510.3,2517.852718435628,17694,1523,44550886.0,10295,58.18,18.4,-0.35
16-July-2025,2526.3,2533.35,2508.25,2516.65,2521.956790577843,13585,1253,34260783.0,6643,48.9,25.1,-9.65
15-July-2025,2512.1,2529.9,2510.75,2526.3,2520.8954662164538,28431,2913,71671579.0,12851,45.2,19.15,14.2
14-July-2025,2500.0,2532.1,2492.6,2516.25,2517.1098568134285,335646,7045,844857855.0,291776,86.93,39.5,16.25
11-July-2025,2460.0,2530.0,2460.0,2520.1,2512.569302866834,443416,24957,1114113430.0,210762,47.53,70.0,60.1
10-July-2025,2422.65,2430.9,2398.65,2409.05,2416.2740429713676,22387,1722,54093127.0,10995,49.11,32.25,-13.6
9-July-2025,2386.75,2439.7,2386.75,2422.65,2424.6497207855296,101893,5580,247054834.0,39064,38.34,52.95,35.9
8-July-2025,2400.05,2417.0,2386.1,2393.0,2404.449867310493,50117,2948,120503814.0,13870,27.68,30.9,-7.05
7-July-2025,2344.8,2415.0,2343.0,2410.3,2393.8853276060972,219303,13915,524986234.0,127371,58.08,72.0,65.5
4-July-2025,2321.45,2341.0,2312.2,2339.8,2330.6763718392613,19062,1543,44427353.0,9601,50.37,28.8,18.35
3-July-2025,2296.4,2326.0,2296.4,2312.2,2319.1910331627864,79939,2589,185393812.0,61056,76.38,29.6,15.8
2-July-2025,2290.15,2308.9,2287.0,2306.95,2297.6950397799824,50905,3345,116964166.0,23742,46.64,21.9,16.8
1-July-2025,2295.75,2302.25,2288.0,2296.2,2295.471527425089,31504,2993,72316535.0,15694,49.82,14.25,0.45
30-June-2025,2308.0,2316.9,2288.0,2294.75,2306.4345894009907,99915,5826,230447412.0,51112,51.16,28.9,-13.25
27-June-2025,2289.9,2309.55,2280.0,2306.15,2295.915776386075,21716,1551,49858107.0,9849,45.35,29.55,16.25
26-June-2025,2297.5,2297.5,2271.0,2280.2,2282.4255645290445,43709,2109,99762539.0,30449,69.66,26.5,-17.3
25-June-2025,2284.8,2290.65,2271.2,2278.05,2278.934860710289,33958,2560,77388070.0,19092,56.22,19.45,-6.75
24-June-2025,2291.8,2302.55,2259.35,2262.95,2269.659091103372,584907,22303,1327539490.0,78902,13.49,43.2,-28.85
23-June-2025,2258.05,2288.45,2258.05,2273.05,2270.927195083845,19202,1852,43606344.0,11126,57.94,30.4,15.0
20-June-2025,2291.05,2313.75,2291.05,2304.9,2303.266930604734,35867,2825,82611275.0,22775,63.5,22.7,13.85
19-June-2025,2297.7,2308.0,2290.1,2294.2,2299.5236174002616,46597,7322,107150902.0,31467,67.53,17.9,-3.5
18-June-2025,2320.65,2331.4,2286.0,2297.35,2303.2704142123193,53137,5441,122388880.0,28806,54.21,45.4,-23.3
17-June-2025,2324.95,2334.1,2313.8,2328.85,2326.919034236645,448350,12798,1043274149.0,59226,13.21,20.3,3.9
16-June-2025,2319.1,2336.1,2313.0,2325.85,2328.1895670733807,203337,9650,473407082.0,76118,37.43,23.1,6.75
13-June-2025,2329.8,2329.8,2301.3,2319.1,2313.6701912538783,64783,6654,149886496.0,23651,36.51,28.5,-10.7
12-June-2025,2380.05,2385.0,2325.0,2334.35,2352.6992027319534,148758,4115,349982828.0,126961,85.35,60.0,-45.7
11-June-2025,2395.35,2402.0,2371.05,2376.15,2388.18629742852,72293,4234,172649152.0,48248,66.74,30.95,-19.2
10-June-2025,2399.0,2402.0,2379.55,2395.35,2393.819615061565,279785,16696,669754821.0,57713,20.63,22.45,-3.65
9-June-2025,2389.45,2397.9,2379.3,2392.6,2393.378897849462,81840,5473,195874129.0,48813,59.64,18.6,3.15
6-June-2025,2370.75,2396.2,2370.75,2388.85,2383.75583714167,72210,5199,172131009.0,37674,52.17,25.45,18.1
5-June-2025,2363.0,2379.8,2348.7,2377.1,2367.8046500284527,36903,2015,87379095.0,24597,66.65,31.1,14.1
4-June-2025,2352.15,2367.25,2343.0,2362.95,2352.3349516594817,47786,2212,112408678.0,33202,69.48,24.25,10.8
3-June-2025,2369.95,2374.2,2342.45,2352.15,2351.3142647375166,213842,10905,502809745.0,118927,55.61,31.75,-17.8
2-June-2025,2342.25,2383.9,2342.25,2372.95,2369.745181231324,43839,4131,103887259.0,21705,49.51,41.65,30.7
30-May-2025,2357.5,2375.0,2342.95,2349.35,2355.9393394400327,65611,5779,154575536.0,41743,63.62,32.05,-8.15
29-May-2025,2364.05,2375.45,2356.0,2367.7,2366.618670348343,94160,5768,222840814.0,82476,87.59,19.45,3.65
28-May-2025,2390.0,2390.0,2352.5,2361.75,2369.0463095947034,28547,3624,67629165.0,14636,51.27,37.5,-28.25
27-May-2025,2393.75,2407.9,2360.7,2381.0,2380.194303349836,77765,8167,185095810.0,34253,44.05,47.2,-12.75
26-May-2025,2359.1,2397.0,2359.1,2393.75,2383.8367293739407,23017,2279,54868770.0,13332,57.92,37.9,34.65
23-May-2025,2333.95,2364.5,2329.65,2357.75,2353.218745902284,38131,2736,89730584.0,23023,60.38,34.85,23.8
22-May-2025,2354.0,2362.35,2313.5,2331.05,2334.1633741783953,54923,3186,128199255.0,38017,69.22,48.85,-22.95
21-May-2025,2343.55,2375.85,2343.55,2363.3,2365.6544898154343,31371,2990,74212947.0,18332,58.44,32.3,19.75
20-May-2025,2385.1,2394.85,2338.65,2341.7,2360.8664191238367,86719,6479,204731975.0,57236,66.0,56.2,-43.4
19-May-2025,2380.95,2404.6,2378.8,2383.95,2388.6009834995803,42908,3219,102490091.0,22498,52.43,25.8,3.0
16-May-2025,2355.45,2386.0,2349.1,2381.0,2370.0142146017697,18080,1871,42849857.0,8892,49.18,36.9,25.55
15-May-2025,2351.5,2369.0,2340.1,2355.15,2357.0204003764657,78626,6827,185323086.0,54526,69.35,28.9,3.65
14-May-2025,2362.15,2368.9,2338.85,2351.15,2350.4534944986826,64530,5335,151674764.0,44678,69.24,30.05,-11.0
13-May-2025,2370.1,2398.8,2353.0,2360.5,2367.1386278708683,210607,13301,498535965.0,153297,72.79,45.8,-9.6
12-May-2025,2352.35,2387.0,2348.0,2382.95,2376.65165364528,305779,7395,726730166.0,267086,87.35,39.0,30.6
9-May-2025,2324.1,2340.0,2302.0,2333.95,2325.618175913787,83143,6029,193358872.0,46382,55.79,38.0,9.85
8-May-2025,2369.95,2369.95,2341.0,2355.25,2357.234596074852,105168,5070,247905648.0,92365,87.83,28.95,-14.7
7-May-2025,2371.0,2387.0,2355.05,2369.95,2373.3539546068446,30357,2792,72047906.0,18574,61.19,31.95,-1.05
6-May-2025,2346.0,2389.0,2341.75,2381.35,2371.5141959000766,29903,2593,70915389.0,12739,42.6,47.25,35.35
5-May-2025,2323.9,2354.75,2318.25,2348.55,2346.6731802104714,45802,2870,107482325.0,31167,68.05,36.5,24.65
2-May-2025,2331.0,2343.55,2308.0,2323.15,2318.3225585166088,48106,2194,111525225.0,35763,74.34,35.55,-7.85
30-April-2025,2322.0,2352.05,2315.45,2341.25,2341.720922346558,100266,6640,234794990.0,65440,65.27,36.6,19.25
29-April-2025,2334.8,2334.8,2312.6,2322.55,2322.3955987156396,63845,4765,148273347.0,32241,50.5,22.2,-12.25
28-April-2025,2340.0,2349.0,2315.1,2319.45,2324.5284573098834,60213,4144,139966832.0,43172,71.7,33.9,-20.55
25-April-2025,2326.05,2339.45,2294.3,2331.6,2309.489394671358,109709,8257,253371772.0,65491,59.7,45.15,5.55
24-April-2025,2422.15,2486.5,2316.8,2325.25,2368.5046224832213,238400,16285,564651502.0,82316,34.53,169.7,-96.9
23-April-2025,2418.95,2438.0,2393.05,2422.15,2418.858700800311,82343,7065,199176082.0,50162,60.92,44.95,3.2
22-April-2025,2365.0,2407.0,2354.9,2399.1,2384.912282014819,66805,6148,159324065.0,24498,36.67,52.1,34.1
21-April-2025,2370.65,2370.65,2347.8,2350.0,2354.2881003352586,49514,4700,116570221.0,22003,44.44,22.85,-20.65
17-April-2025,2356.4,2379.5,2344.0,2374.65,2366.4299664586247,47106,4603,111473050.0,24520,52.05,35.5,18.25
16-April-2025,2374.7,2375.0,2353.7,2367.15,2364.692079634887,55654,4648,131604573.0,42638,76.61,21.3,-7.55
15-April-2025,2393.0,2393.05,2345.4,2361.05,2362.1810641599627,168189,8685,397292871.0,119366,70.97,47.65,-31.95
11-April-2025,2390.15,2393.0,2345.8,2366.6,2363.4656130197122,202155,8756,477786391.0,163651,80.95,47.2,-23.55
9-April-2025,2289.4,2354.0,2289.4,2349.45,2336.3814580780086,177878,9166,415590861.0,86451,48.6,64.6,60.05
8-April-2025,2260.5,2306.1,2252.4,2289.35,2287.1151866151863,118104,9969,270117452.0,38452,32.56,53.7,28.85
7-April-2025,2140.05,2261.3,2140.05,2250.15,2228.5125836549014,194101,12672,432556521.0,126396,65.12,121.25,110.1
4-April-2025,2239.65,2267.0,2222.15,2244.45,2247.1791097175646,82603,7546,185623736.0,40080,48.52,44.85,4.8
3-April-2025,2211.4,2252.0,2211.4,2245.2,2239.1653952953943,31331,3268,70155291.0,12574,40.13,40.6,33.8
2-April-2025,2232.0,2249.0,2191.5,2238.35,2227.5883592017735,63140,2633,140649929.0,47877,75.83,57.5,6.35
1-April-2025,2260.05,2284.6,2220.3,2233.65,2244.6602719391385,97007,9344,217747759.0,43510,44.85,64.3,-26.4
28-March-2025,2249.95,2295.95,2240.45,2259.35,2270.2381783019223,52742,3375,119736902.0,27476,52.1,55.5,9.4
27-March-2025,2243.85,2260.5,2210.0,2236.75,2237.9397954280225,72835,3690,163000345.0,46104,63.3,50.5,-7.1
26-March-2025,2279.7,2279.7,2236.45,2243.85,2268.1684693002703,151630,9344,343922385.0,125797,82.96,43.25,-35.85
25-March-2025,2260.0,2291.95,2243.2,2270.7,2271.684657555092,249719,18727,567282821.0,189629,75.94,48.75,10.7
24-March-2025,2248.0,2266.0,2240.7,2256.15,2252.3248318822766,109001,8358,245505659.0,67592,62.01,25.3,8.15
21-March-2025,2245.0,2253.0,2225.7,2247.45,2246.6367137168686,137371,5074,308622732.0,107899,78.55,27.3,2.45
20-March-2025,2201.5,2248.45,2188.5,2241.8,2224.857800305589,109297,6036,243170283.0,51653,47.26,59.95,40.3
19-March-2025,2209.75,2213.15,2193.4,2200.8,2200.547188036898,135617,9838,298431608.0,101341,74.73,19.75,-8.95
18-March-2025,2190.0,2215.0,2178.8,2201.65,2202.399684967666,162523,6524,357940604.0,117661,72.4,36.2,11.65
17-March-2025,2175.8,2191.95,2156.5,2171.05,2167.469083205154,172285,6440,373422411.0,129409,75.11,35.45,-4.75
13-March-2025,2200.95,2210.7,2166.0,2175.85,2191.6844080988303,108954,7843,238792783.0,87091,79.93,44.7,-25.1
12-March-2025,2223.7,2230.0,2184.8,2192.85,2220.022366773892,126214,5299,280197903.0,99739,79.02,45.2,-30.85
11-March-2025,2243.95,2261.55,2211.0,2217.3,2235.849567346442,65757,8153,147022760.0,26709,40.62,50.55,-26.65
10-March-2025,2218.8,2267.4,2195.0,2247.75,2247.194621427292,39081,5391,87822613.0,11523,29.48,72.4,28.95
7-March-2025,2228.7,2228.7,2188.9,2203.8,2207.018193798733,54634,6145,120578232.0,29042,53.16,39.8,-24.9
6-March-2025,2177.0,2229.4,2164.15,2219.55,2210.5519201386965,126319,7087,279234708.0,75482,59.76,65.25,42.55
5-March-2025,2151.1,2190.9,2151.0,2171.35,2171.729343245419,21119,2785,45864752.0,9344,44.24,39.9,20.25
4-March-2025,2179.05,2181.35,2136.0,2155.95,2154.5357450926763,95062,11658,204814477.0,55589,58.48,45.35,-23.1
3-March-2025,2202.0,2202.0,2158.55,2176.95,2169.984206059023,153160,13787,332354781.0,108072,70.56,43.45,-25.05
28-February-2025,2245.0,2250.0,2186.85,2191.8,2206.7432738012826,86676,11631,191271680.0,44639,51.5,63.15,-53.2
27-February-2025,2272.0,2272.0,2233.55,2246.6,2248.0120892665145,38133,4706,85723445.0,16253,42.62,38.45,-25.4
25-February-2025,2242.4,2269.0,2238.8,2260.2,2254.767026792975,94689,12217,213501635.0,30637,32.36,30.2,17.8
24-February-2025,2236.9,2251.85,2219.0,2242.2,2238.0113652152168,35987,4026,80539315.0,24350,67.66,32.85,5.3
21-February-2025,2245.75,2251.0,2227.4,2241.6,2238.8422298296773,118305,11294,264866230.0,89596,75.73,23.6,-4.15
20-February-2025,2254.55,2256.7,2228.0,2248.85,2242.818332975756,18644,1785,41815105.0,6746,36.18,28.7,-5.7
19-February-2025,2304.5,2305.0,2247.2,2250.25,2263.276885311,27701,2871,62695033.0,15684,56.62,57.8,-54.25
18-February-2025,2334.95,2334.95,2289.1,2295.8,2311.2312633832976,22883,2551,52887905.0,4968,21.71,45.85,-39.15
17-February-2025,2317.35,2333.3,2300.05,2328.85,2311.846345955733,64066,3856,148110748.0,41745,65.16,33.25,11.5
14-February-2025,2320.0,2365.85,2313.6,2318.05,2338.476519557532,43845,2791,102530503.0,26117,59.57,52.25,-1.95
13-February-2025,2250.1,2346.1,2250.1,2324.05,2330.142020193626,96268,6171,224318112.0,79779,82.87,96.0,73.95
12-February-2025,2326.0,2340.0,2306.0,2331.9,2325.2617855387025,54919,2877,127701052.0,34955,63.65,34.0,5.9
11-February-2025,2375.0,2377.55,2296.3,2314.4,2329.526031349918,128230,13216,298715123.0,62171,48.48,81.25,-60.6
10-February-2025,2371.95,2398.2,2353.15,2363.55,2370.3276154891305,52992,3767,125608401.0,25641,48.39,45.05,-8.4
7-February-2025,2382.95,2382.95,2336.85,2363.65,2356.1864022860327,28696,3690,67613125.0,12797,44.6,46.1,-19.3
6-February-2025,2394.15,2408.0,2361.0,2373.5,2381.097289740412,62946,3684,149880550.0,50360,80.0,47.0,-20.65
5-February-2025,2444.15,2446.0,2385.55,2390.4,2408.774785214124,60409,6916,145511676.0,27728,45.9,60.45,-53.75
4-February-2025,2464.1,2464.1,2403.0,2439.9,2427.799238568177,120825,7302,293338843.0,42765,35.39,61.1,-24.2
3-February-2025,2509.8,2518.8,2418.0,2441.4,2463.5991808003882,164795,9994,405988827.0,84473,51.26,100.8,-68.4
1-February-2025,2484.8,2600.0,2434.8,2507.1,2537.969605175084,204673,17540,519453853.0,97312,47.55,165.2,22.3
31-January-2025,2401.5,2478.0,2401.5,2471.3,2450.5989831156703,88899,7430,217855799.0,49609,55.8,76.5,69.8
30-January-2025,2382.0,2423.95,2382.0,2411.6,2399.5602655140474,64780,5087,155443514.0,29534,45.59,41.95,29.6
29-January-2025,2389.65,2395.45,2363.8,2384.2,2381.955603274728,37255,4408,88739756.0,13490,36.21,31.65,-5.45
28-January-2025,2408.85,2408.85,2379.6,2389.8,2394.493033019111,77652,5586,185937173.0,36636,47.18,29.25,-19.05
27-January-2025,2358.55,2408.0,2358.55,2392.4,2393.1273460452794,86795,8826,207711488.0,42616,49.1,49.45,33.85
24-January-2025,2323.1,2379.95,2323.1,2368.9,2355.6141063644286,57350,5136,135094469.0,25423,44.33,56.85,45.8
23-January-2025,2349.8,2349.8,2255.0,2322.9,2306.0094414243063,218717,12568,504363467.0,120733,55.2,94.8,-26.9
22-January-2025,2335.3,2360.75,2332.4,2342.95,2343.609016043749,77351,5045,181280501.0,58646,75.82,28.35,7.65
21-January-2025,2348.45,2377.45,2332.05,2340.4,2352.7681899033537,249053,18517,585963976.0,106273,42.67,45.4,-8.05
20-January-2025,2362.95,2367.85,2335.05,2345.35,2353.108995027874,33185,5624,78087922.0,15459,46.58,32.8,-17.6
17-January-2025,2355.8,2379.0,2342.9,2354.25,2364.3350953752024,44456,4416,105108881.0,21675,48.76,36.1,-1.55
16-January-2025,2373.2,2375.0,2326.2,2345.9,2340.3804481981288,98037,8713,229443878.0,62648,63.9,48.8,-27.3
15-January-2025,2394.5,2394.5,2350.25,2373.2,2365.6318567673543,46414,3043,109798437.0,24912,53.67,44.25,-21.3
14-January-2025,2462.0,2467.0,2363.6,2367.65,2395.1389461164326,188332,16915,451081308.0,74454,39.53,103.4,-94.35
13-January-2025,2420.85,2461.75,2412.0,2453.0,2439.5318198166774,91751,4264,223829484.0,53506,58.32,49.75,32.15
10-January-2025,2435.65,2456.05,2414.3,2441.95,2440.3153412158517,74088,7393,180798083.0,36045,48.65,41.75,6.3
9-January-2025,2409.85,2473.0,2388.0,2435.65,2441.66145675572,49521,5341,120913517.0,11921,24.07,85.0,25.8
8-January-2025,2390.85,2408.0,2368.45,2399.55,2390.1270281333727,53744,4723,128454987.0,23367,43.48,39.55,8.7
7-January-2025,2378.0,2400.85,2375.7,2391.55,2388.4952872672434,95486,6898,228067861.0,47844,50.11,25.15,13.55
6-January-2025,2429.95,2429.95,2362.1,2377.15,2380.450103529524,42017,2649,100019372.0,21761,51.79,67.85,-52.8
3-January-2025,2380.1,2415.0,2364.35,2405.5,2396.0967900341157,154768,12699,370839108.0,39210,25.33,50.65,25.4
2-January-2025,2330.0,2379.0,2316.4,2370.1,2357.985741479443,82477,6529,194479590.0,32157,38.99,62.6,40.1
1-January-2025,2326.85,2337.7,2321.0,2322.9,2329.023663078763,11706,1579,27263551.0,5046,43.11,16.7,-3.95
31-December-2024,2335.05,2352.0,2323.65,2326.75,2340.3075004157654,30065,4070,70361345.0,10913,36.3,28.35,-8.3
30-December-2024,2334.55,2357.5,2324.8,2344.3,2338.259905178335,59691,3073,139573072.0,48405,81.09,32.7,9.75
27-December-2024,2342.0,2344.85,2329.0,2340.25,2339.1298993167925,44496,5225,104081924.0,6564,14.75,15.85,-1.75
26-December-2024,2324.0,2341.6,2324.0,2332.65,2332.639447551649,43805,4124,102181271.0,26544,60.6,17.6,8.65
24-December-2024,2349.95,2356.0,2331.6,2336.3,2342.9255739415626,26832,3505,62865379.0,11923,44.44,24.4,-13.65
23-December-2024,2344.45,2352.05,2315.35,2339.3,2332.663918158045,117397,9844,273847746.0,86081,73.32,36.7,-5.15
20-December-2024,2367.25,2373.45,2325.0,2334.95,2347.072741543144,166906,12288,391740523.0,67384,40.37,48.45,-32.3
19-December-2024,2339.2,2383.0,2337.0,2360.05,2356.6840627580514,36330,3278,85618332.0,11523,31.72,46.0,20.85
18-December-2024,2363.85,2382.8,2355.55,2357.35,2367.1367349056463,67459,5072,159684677.0,37683,55.86,27.25,-6.5
17-December-2024,2364.95,2380.0,2355.0,2363.9,2367.292938824111,44511,2313,105370576.0,28526,64.09,25.0,-1.05
16-December-2024,2394.2,2394.2,2362.7,2365.95,2371.628076792196,70528,5955,167266185.0,52264,74.1,31.5,-28.25
13-December-2024,2349.95,2395.0,2333.4,2389.45,2372.8433390981986,120847,8551,286750999.0,48418,40.07,61.6,39.5
12-December-2024,2389.95,2400.0,2339.0,2344.55,2354.514602578288,233178,22085,549021006.0,166373,71.35,61.0,-45.4
11-December-2024,2409.35,2409.35,2386.0,2402.65,2400.528626945932,88518,6118,212489993.0,65935,74.49,23.35,-6.7
10-December-2024,2404.75,2413.5,2389.0,2396.65,2399.200171402397,67677,4096,162370670.0,41033,60.63,24.5,-8.1
9-December-2024,2475.0,2475.0,2383.4,2400.45,2397.8471776997194,221486,23004,531089580.0,121350,54.79,91.6,-74.55
6-December-2024,2504.7,2504.7,2476.0,2484.15,2482.632638173704,116520,6319,289276355.0,39350,33.77,28.7,-20.55
5-December-2024,2469.95,2514.7,2450.0,2492.75,2486.0624775466213,61238,7248,152241494.0,26918,43.96,64.7,22.8
4-December-2024,2483.0,2493.0,2456.0,2464.85,2475.2993699369936,27775,2366,68751440.0,11729,42.23,37.0,-18.15
3-December-2024,2479.0,2488.65,2466.05,2481.25,2479.656102853263,135494,7361,335978524.0,104373,77.03,22.6,2.25
2-December-2024,2490.0,2490.0,2460.2,2479.0,2475.9402653875463,89228,5976,220923198.0,55091,61.74,29.8,-11.0
29-November-2024,2460.0,2506.5,2460.0,2496.25,2495.178465033142,107416,9010,268022090.0,20458,19.05,46.5,36.25
28-November-2024,2490.0,2539.0,2453.75,2463.85,2484.557855766688,132355,12856,328843655.0,90162,68.12,85.25,-26.15
27-November-2024,2479.0,2493.9,2458.6,2488.9,2471.2680003881483,61832,3391,152803443.0,44289,71.63,35.3,9.9
26-November-2024,2489.55,2495.15,2461.0,2479.05,2483.0384164487327,55445,6248,137672065.0,32190,58.06,34.15,-10.5
25-November-2024,2455.3,2505.25,2455.3,2483.15,2490.4451013428807,199422,13767,496649543.0,145016,72.72,49.95,27.85
22-November-2024,2384.45,2453.65,2379.0,2445.4,2432.011759670013,128490,13780,312489191.0,20342,15.83,74.65,60.95
21-November-2024,2419.95,2419.95,2377.0,2383.25,2393.8102246855087,43483,6431,104090050.0,17464,40.16,42.95,-36.7
19-November-2024,2433.0,2439.95,2406.0,2410.8,2426.7302024374076,39222,4327,95181212.0,22541,57.47,33.95,-22.2
18-November-2024,2403.25,2425.45,2375.65,2423.45,2395.7154139906265,23044,2588,55206866.0,9048,39.26,49.8,20.2
14-November-2024,2463.5,2464.95,2383.3,2389.05,2404.0632846154595,102837,11580,247226656.0,17305,16.83,81.65,-74.45
13-November-2024,2461.5,2472.0,2449.35,2464.75,2462.604972703537,16852,2173,41499819.0,4649,27.59,22.65,3.25
12-November-2024,2505.95,2505.95,2456.3,2461.35,2470.1264621783207,15388,2348,38010306.0,6277,40.79,49.65,-44.6
11-November-2024,2510.0,2516.05,2475.55,2490.65,2500.900656215822,32916,2881,82319646.0,16877,51.27,40.5,-19.35
8-November-2024,2480.0,2515.15,2467.2,2507.5,2501.0596776423954,130166,8551,325552934.0,36260,27.86,47.95,27.5
7-November-2024,2508.85,2508.85,2466.7,2475.6,2479.5438089221498,41156,6579,102048105.0,20366,49.48,42.15,-33.25
6-November-2024,2510.35,2521.2,2495.85,2501.35,2505.913893574605,39126,3270,98046387.0,16517,42.21,25.35,-9.0
5-November-2024,2521.0,2529.65,2507.0,2521.2,2516.983220613573,77774,6908,195755853.0,56839,73.08,22.65,0.2
4-November-2024,2540.0,2548.7,2503.3,2525.9,2525.012803135221,67874,6865,171382719.0,40443,59.59,45.4,-14.1
1-November-2024,2550.05,2550.05,2515.0,2538.35,2536.968382861092,5788,1216,14683973.0,4199,72.55,35.05,-11.7
31-October-2024,2564.55,2564.55,2523.05,2527.5,2530.893477629637,165308,13866,418376939.0,25885,15.66,41.5,-37.05
30-October-2024,2550.0,2562.95,2533.95,2554.95,2553.6018018688806,26861,3934,68592298.0,12307,45.82,29.0,4.95
29-October-2024,2589.95,2589.95,2536.25,2549.2,2551.1668517540825,54929,2822,140133044.0,38480,70.05,53.7,-40.75
28-October-2024,2547.95,2589.2,2521.6,2575.25,2561.979093636507,31665,3009,81125068.0,16050,50.69,67.6,27.3
25-October-2024,2525.0,2540.0,2500.25,2527.55,2522.196902882568,126311,12116,318581213.0,51099,40.45,39.75,2.55
24-October-2024,2650.0,2650.0,2453.1,2502.95,2504.744353267607,169390,14551,424278646.0,50935,30.07,196.9,-147.05
23-October-2024,2650.0,2692.0,2633.55,2658.0,2674.221639649173,62367,7672,166783181.0,39700,63.66,58.45,8.0
22-October-2024,2680.05,2710.0,2673.2,2682.05,2695.3220364857643,39303,4719,105934242.0,17279,43.96,36.8,2.0
21-October-2024,2715.65,2735.85,2682.0,2693.6,2704.869940057722,54052,3033,146203630.0,26089,48.27,53.85,-22.05
18-October-2024,2734.1,2740.95,2695.0,2715.65,2715.5384376201814,122211,6935,331868668.0,35186,28.79,45.95,-18.45
17-October-2024,2780.0,2781.6,2723.7,2737.0,2752.2179169482615,13317,1732,36651286.0,4270,32.06,57.9,-43.0
16-October-2024,2782.05,2797.0,2757.55,2781.1,2773.0088667945806,34398,2314,95385959.0,24678,71.74,39.45,-0.95
15-October-2024,2792.0,2798.0,2765.0,2780.7,2787.281778836802,41128,2625,114635325.0,27991,68.06,33.0,-11.3
14-October-2024,2783.95,2803.65,2766.8,2789.0,2788.251898409441,38980,2984,108686059.0,19298,49.51,36.85,5.05
11-October-2024,2755.6,2790.0,2738.7,2780.55,2776.5592478977946,138545,9170,384678401.0,25050,18.08,51.3,24.95
10-October-2024,2772.0,2786.0,2733.25,2754.2,2752.4736475864024,38801,5185,106798730.0,14997,38.65,52.75,-17.8
9-October-2024,2849.95,2849.95,2761.5,2769.1,2797.03460400415,52046,4253,145574463.0,32211,61.89,88.45,-80.85
8-October-2024,2834.3,2886.1,2800.0,2816.5,2843.679302544504,71173,6774,202393187.0,31750,44.61,86.1,-17.8
7-October-2024,2830.25,2864.4,2826.2,2834.25,2839.0499823383966,62282,6788,176821711.0,29869,47.96,38.2,4.0
4-October-2024,2885.4,2913.8,2819.0,2848.85,2862.599100734893,209282,19806,599090465.0,33431,15.97,94.8,-36.55
3-October-2024,2917.95,2921.95,2862.9,2895.3,2897.2638058848506,30621,3406,88717115.0,14526,47.44,59.05,-22.65
1-October-2024,2958.05,2970.65,2891.0,2921.95,2922.0857806938966,41303,5752,120690909.0,13605,32.94,79.65,-36.1
30-September-2024,2974.25,2997.75,2943.5,2959.4,2970.3291815630646,26013,2821,77267173.0,7342,28.22,54.25,-14.85
27-September-2024,2981.45,3029.0,2954.45,2966.0,2985.8465397954333,56803,4800,169605041.0,14083,24.79,74.55,-15.45
26-September-2024,2949.0,2993.1,2943.1,2985.25,2962.743251548244,21153,2745,62670908.0,6613,31.26,50.0,36.25
25-September-2024,2965.8,2965.8,2905.8,2945.9,2929.806335267367,19131,2284,56050125.0,5719,29.89,60.0,-19.9
24-September-2024,3025.95,3025.95,2946.1,2950.2,2979.166453544584,32063,3774,95521014.0,12039,37.55,79.85,-75.75
23-September-2024,2975.0,3034.5,2971.55,3027.8,3007.240138805672,80112,8740,240916022.0,47893,59.78,62.95,52.8
20-September-2024,2920.0,2990.05,2896.2,2979.6,2957.52328025702,369154,24714,1091781549.0,46178,12.51,93.85,59.6
19-September-2024,2875.0,2934.0,2875.0,2911.35,2912.8207049991297,80454,7982,234348077.0,50069,62.23,59.0,36.35
18-September-2024,2870.7,2892.6,2861.75,2876.45,2877.9302675082654,9981,1065,28724622.0,3489,34.96,30.85,5.75
17-September-2024,2867.1,2912.7,2865.0,2873.45,2877.280511612252,29710,3802,85484004.0,17239,58.02,47.7,6.35
16-September-2024,2925.0,2925.0,2820.7,2866.5,2863.6870073426194,74088,8624,212164843.0,28854,38.95,104.3,-58.5
13-September-2024,2955.0,2955.0,2919.15,2933.95,2934.8218872138473,155817,11477,457295142.0,28800,18.48,35.85,-21.05
12-September-2024,2918.95,2962.8,2894.3,2953.35,2937.6237216732975,98273,7455,288689096.0,79031,80.42,68.5,34.4
11-September-2024,2907.2,2949.95,2899.15,2904.95,2921.40979266238,29083,3613,84963361.0,7707,26.5,50.8,-2.25
10-September-2024,2925.05,2938.0,2888.0,2898.5,2908.236231884058,46230,5545,134447761.0,23025,49.81,50.0,-26.55
9-September-2024,2840.7,2937.5,2840.7,2922.1,2900.621241169664,115794,12197,335874536.0,38730,33.45,96.8,81.4
6-September-2024,2835.95,2865.5,2828.7,2838.45,2841.6827825790433,187682,15806,533332708.0,29911,15.94,36.8,2.5
5-September-2024,2825.45,2855.0,2825.0,2836.25,2840.6320413653943,23788,2393,67572955.0,10355,43.53,30.0,10.8
4-September-2024,2789.45,2844.0,2775.0,2841.1,2825.6102191019577,47147,3246,133219045.0,21878,46.4,69.0,51.65
3-September-2024,2780.3,2826.3,2778.1,2793.9,2808.229694154913,46723,3813,131208916.0,24016,51.4,48.2,13.6
