Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-July-2025,810.0,812.25,809.1,810.85,810.8898855481879,176144,5762,142833388.0,92527,52.53,3.15,0.85
8-July-2025,808.95,813.85,805.5,812.8,811.0090056788957,573527,11223,465135562.0,119560,20.85,8.35,3.85
7-July-2025,812.8,812.8,805.2,806.95,808.1480821001732,116638,3660,94260776.0,50615,43.39,7.6,-5.85
4-July-2025,810.25,813.5,804.2,811.85,807.8839592343356,359322,7904,290290480.0,147158,40.95,9.3,1.6
3-July-2025,813.0,815.0,806.0,807.1,810.9658900240496,429112,11477,347995195.0,226009,52.67,9.0,-5.9
2-July-2025,820.7,824.35,809.1,813.2,815.5121274834437,193280,4539,157622184.0,90096,46.61,15.25,-7.5
1-July-2025,820.35,824.95,813.25,820.25,819.6845973801995,633178,12210,519006254.0,116797,18.45,11.7,-0.1
30-June-2025,808.95,821.0,807.05,820.35,816.935471657857,478069,9834,390551524.0,206627,43.22,13.95,11.4
27-June-2025,806.0,809.5,802.4,805.4,805.7797638253917,477274,8944,384577731.0,224581,47.05,7.1,-0.6
26-June-2025,802.7,803.45,791.5,797.0,795.3130058866813,478368,11083,380452292.0,241792,50.55,11.95,-5.7
25-June-2025,799.0,805.0,796.1,800.1,799.9688962108731,197275,3876,157813864.0,98431,49.9,8.9,1.1
24-June-2025,798.5,806.5,793.6,795.25,797.9486077396621,937612,18035,748166190.0,140258,14.96,12.9,-3.25
23-June-2025,790.2,794.6,788.45,790.15,791.6019682115968,212782,5070,168438650.0,133929,62.94,6.15,-0.05
20-June-2025,787.95,799.1,786.3,796.0,793.595001577841,224991,6444,178551733.0,65318,29.03,12.8,8.05
19-June-2025,792.85,793.2,781.5,784.7,785.9851292445469,235832,5915,185360445.0,132100,56.01,11.7,-8.15
18-June-2025,792.1,795.5,788.35,791.75,791.8375196649922,131579,3906,104189189.0,58911,44.77,7.15,-0.35
17-June-2025,793.5,798.8,790.75,792.2,792.8228822563159,1103108,21601,874569264.0,140850,12.77,8.05,-1.3
16-June-2025,792.55,795.35,786.35,792.85,791.3377902575504,1385709,15633,1096563898.0,924247,66.7,9.0,0.3
13-June-2025,789.75,796.2,788.9,792.4,792.3144364021538,362528,8485,287236168.0,163376,45.07,7.3,2.65
12-June-2025,816.0,816.55,801.25,805.65,809.228899581452,182058,4519,147326595.0,72098,39.6,15.3,-10.35
11-June-2025,817.05,820.6,812.9,814.95,817.1329790426512,183277,5433,149761681.0,72025,39.3,7.7,-2.1
10-June-2025,821.95,821.95,814.65,817.05,817.6246295767576,406292,10273,332194346.0,95360,23.47,7.3,-4.9
9-June-2025,817.1,824.4,815.6,820.05,820.8528544991902,432300,9890,354854689.0,187286,43.32,8.8,2.95
6-June-2025,806.1,816.45,802.9,812.85,811.8540644536566,943903,20006,766311487.0,342917,36.33,13.55,6.75
5-June-2025,809.0,811.9,803.0,806.1,808.341629950433,319568,5975,258320118.0,203077,63.55,8.9,-2.9
4-June-2025,815.1,815.95,805.0,806.45,808.5436994274356,147931,4247,119608678.0,65305,44.15,10.95,-8.65
3-June-2025,816.9,817.95,805.2,809.75,810.5449241313967,1443812,32134,1170274488.0,142927,9.9,12.75,-7.15
2-June-2025,812.1,822.5,809.1,813.45,815.59682393438,1094058,23973,892310230.0,422889,38.65,13.4,1.35
30-May-2025,797.35,814.35,792.75,812.4,805.5045257194759,510858,9166,411498431.0,224653,43.98,21.6,15.05
29-May-2025,797.1,800.0,791.4,797.3,794.9286627307806,250346,7808,199007211.0,107918,43.11,8.6,0.2
28-May-2025,794.0,798.85,792.9,796.45,796.3332424276769,282344,7675,224839913.0,127531,45.17,5.95,2.45
27-May-2025,794.15,801.15,789.75,793.8,795.2220723175675,1122936,21829,892983493.0,199159,17.74,11.4,-0.35
26-May-2025,791.45,797.55,789.3,794.35,793.9665771351252,247585,6927,196574215.0,76905,31.06,8.25,2.9
23-May-2025,787.2,794.8,786.4,790.45,790.6722664612071,456862,11362,361228113.0,206035,45.1,8.4,3.25
22-May-2025,788.9,788.9,780.6,785.35,784.6107298127496,390333,11980,306259460.0,128554,32.93,8.3,-3.55
21-May-2025,786.5,790.7,779.4,787.2,785.8995512665491,260511,6610,204735478.0,83470,32.04,11.3,0.7
20-May-2025,798.25,799.65,784.0,785.35,789.7340624214751,441739,11113,348856335.0,118611,26.85,15.65,-12.9
19-May-2025,792.95,801.35,791.85,794.9,797.4567075027753,508945,11489,405861604.0,121024,23.78,9.5,1.95
16-May-2025,804.8,804.8,790.6,791.85,793.8515939234527,645169,13454,512168439.0,256576,39.77,14.2,-12.95
15-May-2025,804.85,809.5,794.55,807.7,799.5103748981525,904539,12300,723188315.0,537304,59.4,14.95,2.85
14-May-2025,805.25,807.45,796.5,800.35,801.2937607649453,1139114,24980,912764941.0,791413,69.48,10.95,-4.9
13-May-2025,800.45,807.7,797.25,801.9,802.6762691405999,717454,12925,575883300.0,301498,42.02,10.45,1.45
12-May-2025,799.85,803.9,793.1,801.6,799.7917508123195,829415,22733,663359275.0,465375,56.11,10.8,1.75
9-May-2025,755.25,781.4,755.25,779.4,771.3502873693141,375997,7602,290025394.0,132219,35.16,26.15,24.15
8-May-2025,778.0,786.5,765.0,768.75,777.9565956032191,463248,14843,360386837.0,185036,39.94,21.5,-9.25
7-May-2025,762.25,782.55,762.25,776.15,775.855198520239,581175,14757,450907645.0,235513,40.52,20.3,13.9
6-May-2025,792.2,799.0,771.15,774.15,778.2487225495939,761282,23690,592466744.0,309770,40.69,27.85,-18.05
5-May-2025,784.95,799.1,783.65,790.0,789.7475151862329,771587,22047,609358916.0,292169,37.87,15.45,5.05
2-May-2025,792.05,802.95,789.25,800.05,795.9028674113299,335006,8100,266632236.0,97358,29.06,13.7,8.0
30-April-2025,812.85,812.85,784.45,788.15,792.8184220341693,412886,13571,327343627.0,157049,38.04,28.4,-24.7
29-April-2025,820.0,829.0,808.75,811.75,819.0501327071689,699284,23244,572748653.0,376330,53.82,20.25,-8.25
28-April-2025,796.3,822.5,796.3,817.6,812.132276696699,1068737,24289,867955813.0,535689,50.12,26.2,21.3
25-April-2025,813.6,819.1,787.1,798.75,799.9546762946002,383883,10458,307089001.0,164498,42.85,32.0,-14.85
24-April-2025,813.3,819.15,811.0,813.2,813.863422847307,506029,9334,411838494.0,314182,62.09,8.15,-0.1
23-April-2025,825.85,830.0,809.95,813.3,815.3978016615895,1020589,20573,832186027.0,555843,54.46,20.05,-12.55
22-April-2025,821.2,835.4,813.8,822.45,827.4294116937696,663396,14861,548913362.0,315450,47.55,21.6,1.25
21-April-2025,803.0,824.25,801.6,816.6,818.0650905728273,697505,16037,570604491.0,351045,50.33,22.65,13.6
17-April-2025,771.1,801.0,767.25,797.1,784.2649145227408,738676,15814,579317670.0,361209,48.9,33.75,26.0
16-April-2025,764.0,774.55,760.4,771.75,767.0427472828874,477621,14470,366355724.0,353304,73.97,14.15,7.75
15-April-2025,768.05,770.6,757.65,763.3,765.531359548899,763643,22751,584592664.0,553389,72.47,12.95,-4.75
11-April-2025,759.95,759.95,746.15,754.05,750.5344668707327,593599,9858,445516509.0,369231,62.2,13.8,-5.9
9-April-2025,768.8,769.0,740.75,742.05,753.6896634306975,467660,12324,352470508.0,187018,39.99,28.25,-26.75
8-April-2025,757.0,774.1,757.0,768.4,766.9534767628319,490787,12433,376410796.0,154322,31.44,17.1,11.4
7-April-2025,732.3,752.95,730.95,746.75,741.6411402463251,775236,28817,574946911.0,331205,42.72,22.0,14.45
4-April-2025,779.2,782.25,765.0,767.8,774.7220987717242,392420,14099,304016446.0,180891,46.1,17.25,-11.4
3-April-2025,770.0,784.85,770.0,779.2,778.7704349172608,284146,10482,221284504.0,141331,49.74,14.85,9.2
2-April-2025,772.0,776.8,764.3,775.85,771.8202876292579,134131,4407,103525027.0,44644,33.28,12.5,3.85
1-April-2025,767.95,782.5,763.05,771.5,773.4001073083062,458492,16542,354597762.0,173209,37.78,19.45,3.55
28-March-2025,770.7,778.45,768.0,771.6,773.4783708629877,514260,14045,397768987.0,241227,46.91,10.45,0.9
27-March-2025,762.7,775.0,760.75,772.4,769.4414869545899,243074,8314,187031220.0,107952,44.41,14.25,9.7
26-March-2025,770.3,775.95,761.8,763.35,768.9819502823879,346155,12988,266186947.0,149040,43.06,14.15,-6.95
25-March-2025,784.4,786.0,769.65,773.05,777.7747124250224,841085,20967,654174644.0,433804,51.58,16.35,-11.35
24-March-2025,758.5,783.15,755.05,781.4,772.6078750222832,459986,10625,355388806.0,246498,53.59,28.1,22.9
21-March-2025,749.15,755.4,747.2,753.0,751.8762945068795,285630,6175,214758426.0,142439,49.87,8.2,3.85
20-March-2025,749.95,752.8,744.2,749.2,747.9458986511119,150865,6407,112838858.0,47468,31.46,8.6,-0.75
19-March-2025,739.9,749.0,739.25,745.05,744.8949197815181,408821,11929,304528686.0,219016,53.57,9.75,5.15
18-March-2025,727.0,738.5,723.0,737.05,731.2415393303029,178857,6902,130787668.0,72781,40.69,15.5,10.05
17-March-2025,729.0,730.95,722.1,722.7,724.5231018848468,197841,5362,143340375.0,72948,36.87,8.85,-6.3
13-March-2025,726.9,731.45,724.35,727.75,729.0102818339718,229142,4994,167046874.0,145171,63.35,7.1,0.85
12-March-2025,729.95,736.5,719.2,722.9,726.7469292906937,198814,7998,144487464.0,74282,37.36,17.3,-7.05
11-March-2025,724.9,733.9,722.5,729.95,729.4794345013024,285624,6589,208356834.0,151993,53.21,11.4,5.05
10-March-2025,732.95,738.45,727.05,728.35,732.7130714233066,339175,10815,248517956.0,131439,38.75,11.4,-4.6
7-March-2025,732.95,734.9,727.95,732.75,732.1705668443261,288192,5921,211005700.0,192757,66.88,6.95,-0.2
6-March-2025,737.95,737.95,727.1,731.95,731.3213495936477,321519,7977,235133709.0,161596,50.26,10.85,-6.0
5-March-2025,718.85,731.0,717.8,730.25,724.6770695427466,628448,16598,455421855.0,290075,46.16,13.2,11.4
4-March-2025,693.4,718.15,692.15,716.15,712.9269504813954,587355,12750,418741209.0,215375,36.67,26.0,22.75
3-March-2025,692.25,696.85,679.65,695.15,688.3331577521597,398676,13985,274421910.0,155461,38.99,17.2,2.9
28-February-2025,701.8,701.8,682.85,688.25,691.1129954824049,953162,31506,658742645.0,462281,48.5,18.95,-13.55
27-February-2025,716.9,716.9,701.0,703.95,707.9947840453906,624622,22768,442229118.0,364250,58.32,15.9,-12.95
25-February-2025,719.0,719.0,709.95,711.0,713.7070037870656,875612,35546,624930417.0,377370,43.1,9.05,-8.0
24-February-2025,712.65,719.8,710.9,716.4,716.8868948024884,525944,15345,377042361.0,396294,75.35,8.9,3.75
21-February-2025,729.2,732.0,720.0,721.55,725.7843883368628,460425,18281,334169277.0,362368,78.7,12.0,-7.65
20-February-2025,727.8,731.8,723.05,729.65,729.8088743297454,279931,7810,204296128.0,192559,68.79,8.75,1.85
19-February-2025,722.8,734.75,722.1,726.8,729.0200919832528,174597,5354,127284721.0,53380,30.57,12.65,4.0
18-February-2025,727.95,727.95,717.45,725.75,723.8488321335483,396321,11687,286876493.0,151025,38.11,10.5,-2.2
17-February-2025,721.85,728.95,711.4,728.05,721.8972698681538,751026,14493,542163619.0,504735,67.21,17.55,6.2
14-February-2025,729.45,732.7,716.15,722.0,725.3781251779395,895669,21916,649698700.0,444512,49.63,16.55,-7.45
13-February-2025,735.0,737.3,726.05,727.3,732.7633624348848,605466,17467,443663302.0,308723,50.99,11.25,-7.7
12-February-2025,732.95,738.3,717.25,733.25,728.6916846014839,550605,13666,401221285.0,218292,39.65,21.05,0.3
11-February-2025,738.15,740.0,726.9,731.0,730.8762869627316,826170,33357,603828062.0,398188,48.2,13.1,-7.15
10-February-2025,740.55,744.05,733.6,736.85,737.2348536471162,788061,40576,580986036.0,498745,63.29,10.45,-3.7
7-February-2025,761.8,761.8,732.05,737.05,741.2491261877866,1805880,71770,1338606972.0,908925,50.33,29.75,-24.75
6-February-2025,769.65,770.95,750.0,752.35,759.8056492636829,1384322,56848,1051815676.0,653782,47.23,20.95,-17.3
5-February-2025,780.8,781.6,764.65,766.1,772.8818253928227,654303,26860,505698897.0,376961,57.61,16.95,-14.7
4-February-2025,766.3,780.85,766.0,779.2,775.1416773257326,749753,22993,581164798.0,300902,40.13,14.85,12.9
3-February-2025,763.65,763.65,753.45,761.0,758.7961064089321,427934,16645,324714653.0,211313,49.38,10.2,-2.65
1-February-2025,777.35,778.6,752.25,766.1,767.1927868794373,451566,14593,346438178.0,120635,26.71,26.35,-11.25
31-January-2025,765.0,777.75,759.35,773.1,769.8332486103361,241965,6357,186272702.0,72399,29.92,18.4,8.1
30-January-2025,759.4,764.85,754.7,762.2,760.8327949334931,618809,18300,470810181.0,364803,58.95,10.15,2.8
29-January-2025,752.5,760.25,749.8,758.7,757.1108443187712,379821,15164,287566598.0,212946,56.06,10.45,6.2
28-January-2025,756.2,759.6,745.65,751.65,751.8818219142543,794022,21312,597010708.0,249052,31.37,13.95,-4.55
27-January-2025,740.0,755.3,736.0,749.2,748.3541627151097,775011,16726,579982708.0,323827,41.78,19.3,9.2
24-January-2025,747.2,753.75,738.85,744.35,746.5437381149394,458033,12267,341941668.0,202283,44.16,14.9,-2.85
23-January-2025,751.95,755.8,743.3,745.95,748.8051673542294,235130,7304,176066559.0,65737,27.96,12.5,-6.0
22-January-2025,762.85,762.85,738.3,753.25,749.5453911025535,237866,7041,178291364.0,72003,30.27,24.55,-9.6
21-January-2025,784.95,785.3,756.25,759.0,766.6390278942954,953600,26618,731066977.0,273826,28.71,29.05,-25.95
20-January-2025,765.05,784.95,765.05,779.05,777.5667965724895,559123,20799,434755480.0,273319,48.88,19.9,14.0
17-January-2025,766.9,767.85,759.45,764.1,763.2709227834118,497950,11638,380070756.0,244235,49.05,8.4,-2.8
16-January-2025,761.65,776.55,760.05,766.4,769.1049024837766,511761,13145,393597894.0,193121,37.74,16.5,4.75
15-January-2025,753.7,758.85,750.35,754.0,754.7737832598914,171791,5550,129663343.0,59536,34.66,8.5,0.3
14-January-2025,730.6,756.9,730.6,748.1,747.8767713401278,687121,18837,513881835.0,167123,24.32,26.3,17.5
13-January-2025,742.95,743.85,722.5,729.6,734.571236366664,300275,10747,220573378.0,94071,31.33,21.35,-13.35
10-January-2025,760.35,760.8,742.0,743.15,748.9333292260029,454472,12990,340369228.0,216854,47.72,18.8,-17.2
9-January-2025,771.95,771.95,726.9,760.35,761.4714612851906,803943,19933,612179651.0,312750,38.9,45.05,-11.6
8-January-2025,781.0,782.5,760.1,771.2,767.429548475325,1224097,24887,939408208.0,805023,65.76,22.4,-9.8
7-January-2025,778.05,783.75,775.1,779.0,778.2992545430993,563547,16967,438608210.0,273945,48.61,8.65,0.95
6-January-2025,798.0,798.0,773.3,776.75,781.6345633094124,624836,26119,488393414.0,276105,44.19,24.7,-21.25
3-January-2025,801.9,809.7,792.25,793.5,798.4917951601504,387698,10853,309573672.0,116051,29.93,17.45,-8.4
2-January-2025,795.0,802.4,786.3,801.05,792.1595631809488,711599,19910,563699953.0,424683,59.68,16.1,6.05
1-January-2025,796.85,798.5,789.6,793.35,793.2598902904522,356031,9367,282425112.0,188190,52.86,8.9,-3.5
31-December-2024,788.75,798.95,787.0,795.05,794.0563112615471,283620,9823,225210251.0,77291,27.25,11.95,6.3
30-December-2024,802.7,808.0,785.2,788.3,797.2557417282532,686161,15828,547045797.0,326907,47.64,22.8,-14.4
27-December-2024,817.25,818.75,797.25,799.55,808.3542047734419,1061163,18999,857795573.0,719987,67.85,21.5,-17.7
26-December-2024,813.0,822.95,808.0,811.65,814.3792735481222,194920,6197,158738808.0,60239,30.9,14.95,-1.35
24-December-2024,825.0,825.55,809.2,811.85,813.3348672426936,431577,9545,351016622.0,281914,65.32,16.35,-13.15
23-December-2024,818.35,823.9,812.4,820.95,819.3109757180035,281649,8990,230758117.0,82355,29.24,11.5,2.6
20-December-2024,833.8,836.4,810.0,812.5,820.4138872860165,467910,17789,383879862.0,137791,29.45,26.4,-21.3
19-December-2024,822.05,837.9,820.1,832.8,828.0201984901289,309033,11443,255885566.0,81996,26.53,17.8,10.75
18-December-2024,850.2,850.8,836.7,839.05,841.662258953168,172425,5296,145123615.0,42979,24.93,14.1,-11.15
17-December-2024,859.75,862.95,847.15,850.2,854.2526689398851,143409,5531,122507521.0,43771,30.52,15.8,-9.55
16-December-2024,859.0,866.2,857.8,860.7,861.2207874439533,252691,12682,217622742.0,102829,40.69,8.4,1.7
13-December-2024,853.7,863.0,835.0,861.7,852.341567762736,455324,13867,388091572.0,138736,30.47,28.0,8.0
12-December-2024,862.5,864.2,851.25,853.75,855.1793744518493,179011,4293,153086515.0,44801,25.03,12.95,-8.75
11-December-2024,865.75,869.75,860.8,861.55,865.1964282060051,342069,10381,295956877.0,146452,42.81,8.95,-4.2
10-December-2024,862.0,868.85,858.5,867.6,863.3348776148453,197287,5367,170324748.0,62860,31.86,10.35,5.6
9-December-2024,862.95,866.8,856.75,857.85,862.705568727714,646144,14598,557432027.0,386195,59.77,10.05,-5.1
6-December-2024,866.95,875.5,856.85,864.0,866.3172679217287,431320,10450,373659964.0,56361,13.07,18.65,-2.95
5-December-2024,861.65,871.0,855.65,864.85,863.9943163253475,379508,8129,327892755.0,103772,27.34,15.35,3.2
4-December-2024,854.4,863.8,850.25,859.45,857.357134448192,679548,22294,582615326.0,425005,62.54,13.55,5.05
3-December-2024,836.45,856.6,836.45,853.95,851.8731932466901,370485,8402,315606240.0,120570,32.54,20.15,17.5
2-December-2024,836.2,842.0,832.8,836.2,835.4225630828774,526054,12432,439477381.0,313888,59.67,9.2,0.0
29-November-2024,842.0,843.85,831.5,839.0,837.9554125667373,757635,17097,634864349.0,432517,57.09,12.35,-3.0
28-November-2024,834.95,845.7,830.35,838.75,838.1514762452778,811586,18542,680232004.0,459202,56.58,15.35,3.8
27-November-2024,839.3,842.15,832.0,834.2,836.5042319721169,502957,9674,420725659.0,319334,63.49,10.15,-5.1
26-November-2024,844.75,846.7,835.2,839.35,840.0522994692931,448647,12469,376886944.0,235981,52.6,11.5,-5.4
25-November-2024,826.25,849.3,825.95,844.75,843.9753074477603,1612713,42556,1361089950.0,861881,53.44,23.35,18.5
22-November-2024,785.65,819.75,784.3,816.05,808.3514060608983,1534393,39353,1240328739.0,606152,39.5,35.45,30.4
21-November-2024,800.0,800.0,761.65,780.85,775.2859893119953,804079,23532,623391183.0,232823,28.96,38.35,-19.15
19-November-2024,817.55,820.1,800.1,802.0,810.5387691833379,467072,14838,378579964.0,206310,44.17,20.0,-15.55
18-November-2024,810.05,816.65,799.2,813.7,809.0520199794719,378989,16716,306621816.0,71164,18.78,17.45,3.65
14-November-2024,809.95,817.85,801.1,804.05,807.5757725885619,720597,25657,581936679.0,275108,38.18,16.75,-5.9
13-November-2024,822.5,831.65,804.45,808.35,817.8378802346201,454522,13049,371725309.0,91417,20.11,27.2,-14.15
12-November-2024,851.0,853.0,824.1,826.4,836.0596081638245,467134,19845,390551869.0,179856,38.5,28.9,-24.6
11-November-2024,847.0,853.65,841.45,847.8,848.4483950164378,1417460,36908,1202641662.0,379130,26.75,12.2,0.8
8-November-2024,860.0,863.65,834.3,843.25,848.0887640693111,1106664,24446,938549304.0,180833,16.34,29.35,-16.75
7-November-2024,860.05,862.45,846.7,859.25,855.335436450757,494821,10464,423237936.0,133802,27.04,15.75,-0.8
6-November-2024,850.0,861.0,846.2,854.75,855.5373234903312,896339,27132,766851469.0,446360,49.8,14.8,4.75
5-November-2024,829.0,851.2,826.1,849.2,841.5749399236024,1335383,41574,1123824868.0,677981,50.77,25.1,20.2
4-November-2024,822.65,837.5,807.05,829.85,820.6562876547862,458939,10858,376631176.0,123834,26.98,30.45,7.2
1-November-2024,822.9,825.5,818.75,821.05,822.4731450651027,160976,9808,132398437.0,92568,57.5,6.75,-1.85
31-October-2024,821.95,828.0,813.45,820.5,819.8869019995459,497763,12825,408109364.0,133196,26.76,14.55,-1.45
30-October-2024,830.0,832.9,821.05,822.4,827.2192916329298,322347,9862,266651657.0,91705,28.45,11.85,-7.6
29-October-2024,796.5,834.5,790.5,832.65,817.4488098846502,1593501,47618,1302605496.0,773863,48.56,44.0,36.15
28-October-2024,783.2,803.95,783.2,792.05,794.3788573509083,675658,19494,536728430.0,141122,20.89,20.75,8.85
25-October-2024,798.45,800.0,772.05,780.6,782.3908780720226,650630,24332,509046977.0,172449,26.5,27.95,-17.85
24-October-2024,786.05,796.8,784.5,794.7,792.027009691745,183971,5639,145710001.0,50141,27.25,12.3,8.65
23-October-2024,790.0,792.5,779.6,785.95,786.0805043004435,467975,15901,367866024.0,147480,31.51,12.9,-4.05
22-October-2024,814.15,816.35,787.6,790.45,799.2175327144835,604778,23386,483349181.0,220064,36.39,28.75,-23.7
21-October-2024,822.05,826.35,809.1,814.15,815.1797104872626,584223,13205,476246736.0,90117,15.43,17.25,-7.9
18-October-2024,811.0,822.4,803.1,819.95,815.9665088942179,429099,17515,350130413.0,147294,34.33,19.3,8.95
17-October-2024,806.05,819.25,806.05,810.9,813.4950310513171,948591,27090,771674065.0,489155,51.57,13.2,4.85
16-October-2024,801.05,808.9,801.05,805.85,805.6752735137565,142406,10980,114732993.0,43764,30.73,7.85,4.8
15-October-2024,805.0,807.6,801.5,804.6,804.5590639851887,314354,10736,252916360.0,158773,50.51,6.1,-0.4
14-October-2024,800.15,809.0,800.15,805.25,804.9852003082275,755286,19603,607994052.0,263286,34.86,8.85,5.1
11-October-2024,797.0,802.5,793.0,800.0,798.6217677079097,381115,12060,304366735.0,57759,15.16,9.5,3.0
10-October-2024,799.9,804.35,795.05,796.95,799.4321932595782,163966,5258,131079699.0,48641,29.67,9.3,-2.95
9-October-2024,787.95,805.0,782.55,797.0,796.7897582535708,807499,17204,643406933.0,228898,28.35,22.45,9.05
8-October-2024,771.1,784.5,771.1,782.05,779.4328435381506,295906,8537,230638855.0,130511,44.11,13.4,10.95
7-October-2024,797.05,803.9,765.55,769.8,779.1876336610469,1587972,26697,1237328145.0,269710,16.98,38.35,-27.25
4-October-2024,790.3,809.65,785.2,796.6,799.5844003940449,1154183,30816,922866722.0,395881,34.3,24.45,6.3
3-October-2024,787.4,803.95,784.35,794.35,795.4572619929176,768391,30108,611222201.0,380838,49.56,19.6,6.95
1-October-2024,788.95,799.75,788.25,797.0,795.6476261941434,227883,7688,181314568.0,63342,27.8,11.5,8.05
30-September-2024,801.15,802.5,786.15,787.6,791.1574438310108,1054719,32752,834448788.0,440536,41.77,16.35,-13.55
27-September-2024,802.0,807.85,798.4,802.65,803.093501899353,669965,16602,538044538.0,295139,44.05,9.45,0.65
26-September-2024,795.15,803.0,791.55,801.9,796.8505279302962,432917,15691,344970140.0,159961,36.95,11.45,6.75
25-September-2024,798.25,798.25,788.65,792.95,792.7542451562229,524539,20595,415830519.0,269321,51.34,9.6,-5.3
24-September-2024,800.0,804.1,796.65,798.35,801.8135484625277,427650,15794,342895564.0,214945,50.26,7.45,-1.65
23-September-2024,785.05,804.9,785.0,801.8,799.8517812104925,1415077,32224,1131851859.0,714835,50.52,19.9,16.75
20-September-2024,794.05,794.4,779.5,781.9,785.5646376580771,1481791,38497,1164042610.0,327542,22.1,14.9,-12.15
19-September-2024,794.15,801.25,784.1,790.35,792.870388563214,402071,8950,318790190.0,127876,31.8,17.15,-3.8
18-September-2024,783.55,794.5,781.3,792.35,791.0678499625787,681430,29384,539057365.0,369540,54.23,13.2,8.8
17-September-2024,786.0,787.5,780.65,783.05,784.4356756756755,240500,8268,188656780.0,135453,56.32,6.85,-2.95
16-September-2024,793.45,795.3,784.1,785.45,787.5862813087315,624666,15859,491978372.0,163785,26.22,11.2,-8.0
13-September-2024,790.85,795.0,784.85,790.55,790.4075748538149,1064575,31424,841448144.0,327541,30.77,10.15,-0.3
12-September-2024,775.0,789.7,772.9,788.05,779.8827131493075,312891,11403,244018282.0,146043,46.68,16.8,13.05
11-September-2024,781.65,788.0,765.65,768.3,777.8716912588878,521913,14727,405981348.0,270948,51.91,22.35,-13.35
10-September-2024,788.65,788.95,777.65,782.6,782.1156220522768,582017,21161,455204588.0,243811,41.89,11.3,-6.05
9-September-2024,785.0,788.05,771.3,784.3,778.2123318254249,1433332,43911,1115436638.0,698885,48.76,16.75,-0.7
6-September-2024,813.9,813.9,777.05,782.6,788.3150993256096,2498701,53757,1969763727.0,1446418,57.89,36.85,-31.3
5-September-2024,818.0,821.9,814.3,818.6,819.1179130336352,318031,11825,260504889.0,166877,52.47,7.6,0.6
4-September-2024,813.0,818.65,813.0,816.5,816.1699396799668,278846,6131,227585723.0,165677,59.42,5.65,3.5
3-September-2024,821.2,825.9,816.75,824.75,821.0999877269659,293326,6483,240849975.0,135667,46.25,9.15,3.55
2-September-2024,816.45,825.3,813.0,822.1,819.9049130654992,1129356,29267,925964533.0,413216,36.59,12.3,5.65
30-August-2024,818.45,820.35,814.3,815.65,816.4961614480737,598533,17142,488699897.0,245556,41.03,6.05,-2.8
29-August-2024,809.35,815.95,807.3,814.5,812.4529627896179,271349,7385,220458299.0,89758,33.08,8.65,5.15
28-August-2024,813.8,817.1,806.9,809.3,812.6894711157202,196716,8691,159869022.0,89099,45.29,10.2,-4.5
27-August-2024,816.85,819.3,811.05,815.15,815.5981159635411,464853,14309,379133231.0,227402,48.92,8.25,-1.7
26-August-2024,819.35,823.35,814.2,815.35,818.9078485455389,1278721,16370,1047154663.0,746733,58.4,9.15,-4.0
23-August-2024,821.05,821.7,814.2,815.25,816.4656197550263,560060,14149,457269735.0,89857,16.04,7.5,-5.8
22-August-2024,819.85,823.7,817.4,820.15,820.8319828812519,494896,13490,406226465.0,220282,44.51,6.3,0.3
21-August-2024,820.0,821.0,811.4,815.8,815.6364386550358,248423,9465,202622851.0,84069,33.84,9.6,-4.2
20-August-2024,818.75,822.9,813.2,820.0,819.3539752349113,308095,8950,252438863.0,115665,37.54,9.7,1.25
19-August-2024,814.05,825.0,812.35,813.65,817.2943258454909,743917,17295,607999143.0,196512,26.42,12.65,-0.4
16-August-2024,803.5,815.1,803.2,812.45,810.9720827966643,768630,17040,623337472.0,138323,18.0,11.9,8.95
14-August-2024,800.7,809.0,800.4,802.95,804.0599545388192,287718,8754,231342522.0,86670,30.12,8.6,2.25
13-August-2024,813.1,819.4,795.1,797.3,808.3776684521341,641102,25308,518252540.0,252943,39.45,24.3,-15.8
12-August-2024,819.2,822.6,810.85,813.0,815.6258547627401,1142861,26151,932146980.0,184141,16.11,11.75,-6.2
9-August-2024,816.8,829.9,809.85,824.2,819.6263458338852,822817,17572,674402491.0,327529,39.81,20.05,7.4
8-August-2024,813.85,817.9,803.0,807.65,810.6648856477024,680135,20505,551361562.0,241525,35.51,14.9,-6.2
7-August-2024,811.5,811.5,800.3,809.1,805.7005290760042,604072,19997,486701130.0,238610,39.5,11.2,-2.4
6-August-2024,820.6,826.8,795.65,797.75,810.9840211494883,582520,15889,472414412.0,285256,48.97,31.15,-22.85
5-August-2024,827.05,831.4,801.05,811.1,814.6784617006978,2389678,76912,1946819197.0,975029,40.8,30.35,-15.95
2-August-2024,856.2,859.95,846.6,847.9,850.2757737272541,1047656,33245,890796516.0,364666,34.81,13.35,-8.3
1-August-2024,877.95,881.5,861.15,862.75,873.194719950786,516927,14957,451377927.0,231200,44.73,20.35,-15.2
31-July-2024,874.65,874.8,867.7,872.75,871.0911596605079,320361,11392,279063635.0,138881,43.35,7.1,-1.9
30-July-2024,874.95,880.5,869.1,873.0,874.2085496721842,510195,16205,446016831.0,222874,43.68,11.4,-1.95
29-July-2024,866.95,889.0,863.1,872.0,877.2781380064743,2248880,39301,1972893259.0,506727,22.53,25.9,5.05
