Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-May-2022,1452.0,1466.9,1447.0,1455.5,1457.2971669721758,438612,20341,639188025.0,267762,61.05,19.9,3.5
23-May-2022,1458.5,1487.85,1450.05,1468.7,1473.790447525136,247852,17222,365281910.0,117086,47.24,37.8,10.2
24-May-2022,1470.0,1470.0,1435.3,1441.2,1450.3153367256184,342935,21073,497363890.0,227431,66.32,34.7,-28.8
25-May-2022,1434.0,1442.85,1399.5,1411.45,1421.6445943834706,512060,34389,727967331.0,336641,65.74,43.35,-22.55
26-May-2022,1410.0,1430.0,1407.0,1423.8,1420.1766474821577,602222,28759,855261621.0,372115,61.79,23.0,13.8
27-May-2022,1450.0,1467.0,1437.3,1460.85,1455.220770671192,478492,15412,696311497.0,363831,76.04,29.7,10.85
30-May-2022,1490.1,1530.0,1486.8,1527.55,1520.6587983050931,393178,16453,597889585.0,239883,61.01,43.2,37.45
31-May-2022,1513.0,1517.5,1488.7,1503.95,1505.1009639366364,370875,20226,558204320.0,191239,51.56,28.8,-9.05
01-June-2022,1505.15,1514.0,1471.6,1478.9,1493.1471360151495,435128,26874,649710127.0,243398,55.94,42.4,-26.25
02-June-2022,1485.55,1513.8,1475.6,1507.9,1496.0182787972292,378526,20309,566281815.0,176925,46.74,38.2,22.35
04-July-2022,1482.0,1492.05,1461.8,1487.75,1479.0343096512515,120316,6234,177951492.0,71100,59.09,30.25,5.75
05-July-2022,1497.0,1509.9,1472.1,1476.35,1498.0761954352165,195891,6684,293459644.0,135590,69.22,37.8,-20.65
06-July-2022,1482.0,1500.0,1470.1,1491.95,1484.1074935509491,284538,13004,422284978.0,169915,59.72,29.9,9.95
07-July-2022,1498.95,1514.0,1495.5,1498.75,1505.9489545951005,256360,14443,386065074.0,154289,60.18,18.5,-0.2
08-July-2022,1515.0,1516.2,1499.95,1514.0,1508.115242240762,215034,13391,324296053.0,117232,54.52,16.25,-1.0
11-July-2022,1507.0,1507.0,1467.0,1472.8,1473.0480051325233,249390,12364,367363442.0,172017,68.98,40.0,-34.2
12-July-2022,1467.9,1468.6,1436.0,1438.5,1454.6491476750716,190479,12172,277080115.0,142394,74.76,32.6,-29.4
13-July-2022,1449.0,1460.1,1438.6,1444.95,1447.23068613288,156442,7568,226407663.0,91057,58.2,21.5,-4.05
14-July-2022,1451.8,1453.2,1413.9,1429.1,1438.286271472924,282798,19455,406744481.0,179291,63.4,39.3,-22.7
15-July-2022,1440.05,1443.5,1410.9,1430.5,1424.14343672696,227996,17844,324699007.0,92985,40.78,32.6,-9.55
18-July-2022,1447.25,1492.9,1447.25,1490.05,1434.570129026455,4992077,20153,7161484546.0,4800092,96.15,45.65,42.8
19-July-2022,1475.0,1486.55,1470.55,1484.9,1477.9826464124608,259370,12696,383344359.0,146323,56.41,16.0,9.9
20-July-2022,1501.95,1525.0,1499.05,1514.95,1516.2320968916947,329440,18233,499507502.0,175749,53.35,25.95,13.0
21-July-2022,1520.0,1535.0,1503.0,1532.85,1524.842357860024,135852,6740,207152884.0,44778,32.96,32.0,12.85
22-July-2022,1530.2,1539.8,1492.8,1506.3,1505.7119987454064,235933,10431,355247149.0,104219,44.17,47.0,-23.9
25-July-2022,1478.35,1516.95,1478.35,1502.85,1499.2502455624021,271825,16677,407533698.0,112251,41.3,38.6,24.5
26-July-2022,1501.4,1501.4,1445.2,1451.8,1459.8506466385961,411822,20337,601198613.0,295576,71.77,56.2,-49.6
27-July-2022,1451.0,1472.8,1444.55,1471.2,1460.7377750958847,316526,16512,462361485.0,151930,48.0,28.25,20.2
28-July-2022,1491.0,1523.8,1489.65,1517.45,1509.7169360412513,496273,30019,749231753.0,312108,62.89,34.15,26.45
29-July-2022,1531.0,1555.0,1528.0,1549.6,1545.821677992836,372147,24425,575272900.0,267423,71.86,27.0,18.6
01-August-2022,1570.0,1570.0,1537.7,1550.6,1549.7088350908043,4624163,5411,7166106256.0,4583058,99.11,32.3,-19.4
02-August-2022,1549.0,1549.0,1528.65,1542.9,1536.3474643371712,77041,5527,118361745.0,31812,41.29,20.35,-6.1
03-August-2022,1544.0,1570.0,1540.3,1565.15,1558.7212724442284,141963,7416,221280748.0,69999,49.31,29.7,21.15
04-August-2022,1583.0,1603.7,1574.9,1599.65,1592.1583471991123,230784,10165,367444672.0,73643,31.91,28.8,16.65
05-August-2022,1610.0,1625.6,1603.65,1616.55,1616.0631816644268,109383,7627,176769839.0,51686,47.25,21.95,6.55
08-August-2022,1616.1,1621.85,1596.0,1619.1,1610.1589041717737,176232,9415,283761524.0,101336,57.5,25.85,3.0
10-August-2022,1619.0,1620.25,1588.5,1601.4,1598.2306592448044,222406,9819,355456088.0,128838,57.93,31.75,-17.6
11-August-2022,1625.0,1631.0,1616.15,1619.7,1621.1076706365752,196646,11000,318784339.0,138432,70.4,14.85,-5.3
12-August-2022,1610.55,1613.7,1590.0,1594.5,1597.0936464010124,211754,7192,338190968.0,147747,69.77,23.7,-16.05
16-August-2022,1601.2,1608.45,1591.1,1595.8,1598.7223718524217,140346,11135,224374290.0,72615,51.74,17.35,-5.4
17-August-2022,1594.0,1612.0,1585.45,1606.75,1604.481197906004,170965,7247,274310128.0,104742,61.27,26.55,12.75
18-August-2022,1589.0,1600.0,1574.0,1582.7,1583.3620105118919,310886,23128,492245082.0,214149,68.88,26.0,-6.3
19-August-2022,1584.0,1604.7,1584.0,1597.4,1597.453678451319,239068,11155,381900056.0,169510,70.9,20.7,13.4
22-August-2022,1585.0,1599.55,1573.85,1575.45,1587.7005352692008,367105,19445,582852805.0,219272,59.73,25.7,-9.55
23-August-2022,1546.55,1554.85,1533.0,1542.55,1541.957400219568,166691,10166,257030421.0,90238,54.13,21.85,-4.0
24-August-2022,1537.0,1546.0,1531.15,1537.3,1538.7284369546971,165619,10813,254842665.0,74265,44.84,14.85,0.3
25-August-2022,1545.35,1549.0,1514.0,1518.85,1536.067210056381,290522,12150,446261318.0,235415,81.03,35.0,-26.5
26-August-2022,1536.0,1544.05,1518.05,1521.85,1533.2520635122328,188877,11776,289596050.0,84831,44.91,26.0,-14.15
29-August-2022,1453.35,1468.85,1450.0,1462.0,1458.45258778165,528271,49011,770458207.0,350660,66.38,18.85,8.65
30-August-2022,1470.0,1495.95,1466.0,1493.2,1480.2905318108806,229104,17259,339140482.0,109592,47.84,29.95,23.2
01-September-2022,1465.0,1468.2,1451.5,1464.4,1458.7249334818705,587058,32034,856356142.0,437079,74.45,16.7,-0.6
02-September-2022,1480.0,1480.0,1448.3,1452.9,1456.2557916257697,233311,24128,339760495.0,124720,53.46,31.7,-27.1
05-September-2022,1451.0,1467.0,1447.0,1460.85,1459.0568426655852,78902,5395,115122503.0,32964,41.78,20.0,9.85
06-September-2022,1461.55,1469.7,1446.0,1455.35,1454.8514416264206,103737,5949,150921924.0,53874,51.93,23.7,-6.2
07-September-2022,1442.0,1465.75,1437.3,1457.8,1451.8239560860536,198388,18061,288024451.0,75614,38.11,28.45,15.8
08-September-2022,1472.0,1480.0,1464.0,1475.95,1472.3724473964182,270704,16135,398577111.0,123825,45.74,16.0,3.95
09-September-2022,1489.1,1519.8,1480.0,1511.85,1498.6668648333418,353238,24359,529386086.0,236352,66.91,39.8,22.75
12-September-2022,1525.0,1545.0,1523.55,1535.6,1538.533983732118,379152,21412,583338237.0,214049,56.45,21.45,10.6
13-September-2022,1552.0,1553.0,1541.1,1545.0,1548.1890389051773,108803,4931,168447612.0,42781,39.32,11.9,-7.0
14-September-2022,1500.0,1500.0,1471.1,1475.0,1481.1679237944056,760994,60820,1127159903.0,410793,53.98,28.9,-25.0
15-September-2022,1473.35,1475.25,1429.4,1432.05,1444.6268543515998,365222,21801,527609509.0,203788,55.8,45.85,-41.3
16-September-2022,1425.0,1425.0,1368.6,1379.15,1395.2249452497651,460272,30514,642182976.0,293369,63.74,56.4,-45.85
19-September-2022,1386.0,1406.0,1380.6,1390.3,1378.8415108136749,3366848,33438,4642349783.0,3155665,93.73,25.4,4.3
20-September-2022,1412.0,1413.85,1385.2,1388.35,1400.2246534035658,315713,25515,442069126.0,169657,53.74,28.65,-23.65
21-September-2022,1381.0,1388.45,1368.6,1376.55,1377.4687596598603,177927,10180,245088884.0,82748,46.51,19.85,-4.45
22-September-2022,1376.0,1383.75,1360.05,1367.8,1371.7064496972396,188598,12798,258701093.0,104254,55.28,23.7,-8.2
23-September-2022,1367.8,1394.6,1362.0,1365.25,1377.6876825649053,256758,13451,353732334.0,107787,41.98,32.6,-2.55
26-September-2022,1363.5,1398.9,1355.5,1379.75,1375.233080475516,623407,19996,857329929.0,311318,49.94,43.4,16.25
27-September-2022,1395.0,1406.0,1378.8,1392.2,1391.9949294412245,512764,11226,713764888.0,386953,75.46,27.2,-2.8
28-September-2022,1381.9,1405.7,1378.0,1394.45,1399.9588010586565,306804,10083,429512960.0,226041,73.68,27.7,12.55
29-September-2022,1406.0,1409.25,1393.0,1397.55,1399.3775139629824,159708,6823,223491784.0,100270,62.78,16.25,-8.45
30-September-2022,1386.05,1419.7,1376.0,1413.1,1394.3989662900317,192317,13004,268166626.0,106699,55.48,43.7,27.05
03-October-2022,1411.0,1411.0,1387.0,1394.0,1400.4412014434301,160174,9405,224314269.0,85150,53.16,24.0,-17.0
04-October-2022,1419.0,1432.2,1414.0,1429.8,1427.4324820954716,175235,8444,250136131.0,92072,52.54,18.2,10.8
06-October-2022,1441.0,1459.4,1441.0,1454.95,1453.1280092465188,363380,22302,528037656.0,239782,65.99,18.4,13.95
07-October-2022,1450.0,1457.2,1440.9,1451.75,1449.4434769513011,73041,6688,105868801.0,36575,50.07,16.3,1.75
10-October-2022,1423.35,1465.0,1423.35,1462.7,1447.0498590911377,238452,15714,345051933.0,133455,55.97,41.65,39.35
11-October-2022,1462.0,1479.0,1420.2,1423.9,1461.842855846018,5673135,27247,8293231870.0,5395973,95.11,58.8,-38.1
12-October-2022,1446.0,1446.0,1414.2,1428.85,1431.9783200834445,370066,17245,529926489.0,257068,69.47,31.8,-17.15
13-October-2022,1434.45,1437.6,1415.85,1419.75,1424.4027190403704,296281,16856,422023462.0,167804,56.64,21.75,-14.7
14-October-2022,1487.7,1494.0,1468.0,1474.05,1479.5793642700612,519749,17418,769009895.0,123484,23.76,26.0,-13.65
17-October-2022,1475.0,1495.0,1475.0,1490.2,1474.712142380712,4245856,9133,6261415398.0,4162262,98.03,20.0,15.2
18-October-2022,1507.0,1510.0,1497.05,1503.55,1503.9571103417086,269762,18105,405710478.0,185393,68.72,12.95,-3.45
19-October-2022,1507.45,1507.45,1481.85,1485.0,1490.0574107131713,80107,5644,119364029.0,35477,44.29,25.6,-22.45
20-October-2022,1477.0,1503.9,1476.0,1500.3,1494.3293102749988,74073,4981,110689455.0,25549,34.49,27.9,23.3
21-October-2022,1500.9,1505.9,1491.2,1500.1,1499.837885143019,63418,4011,95116719.0,22926,36.15,14.7,-0.8
24-October-2022,1516.05,1521.8,1511.25,1517.4,1518.3395518269124,54354,4825,82527828.0,41549,76.44,10.55,1.35
25-October-2022,1525.0,1532.65,1521.1,1525.75,1517.711687987024,2696093,5008,4091891858.0,2660370,98.68,11.55,0.75
27-October-2022,1526.05,1534.6,1513.0,1522.6,1522.8027336360196,105720,6986,160990705.0,53567,50.67,21.6,-3.45
28-October-2022,1521.0,1526.0,1507.4,1512.6,1516.2748702377776,48743,3940,73907786.0,19543,40.09,18.6,-8.4
31-October-2022,1522.2,1546.2,1522.2,1537.9,1537.8592269648639,100694,6276,154853197.0,51263,50.91,24.0,15.7
01-November-2022,1550.0,1574.5,1547.6,1572.75,1560.6274634131375,488905,29518,762998570.0,386426,79.04,26.9,22.75
02-November-2022,1574.0,1574.0,1545.0,1552.45,1553.6242923654831,75604,4952,117460211.0,34049,45.04,29.0,-21.55
03-November-2022,1541.0,1544.0,1522.25,1530.5,1532.3606108901076,79687,5949,122109220.0,35542,44.6,21.75,-10.5
04-November-2022,1522.7,1522.7,1501.25,1513.9,1509.5002128231552,89276,5992,134762141.0,40775,45.67,21.45,-8.8
07-November-2022,1515.0,1526.95,1491.0,1507.05,1505.4861845682367,80924,6479,121829964.0,37782,46.69,35.95,-7.95
09-November-2022,1527.0,1527.0,1501.0,1510.25,1515.17253415628,66752,5435,101140797.0,33813,50.65,26.0,-16.75
10-November-2022,1482.0,1511.4,1482.0,1502.25,1501.8202126782624,60655,3620,91092905.0,25783,42.51,29.4,20.25
11-November-2022,1535.25,1573.0,1535.25,1570.05,1563.231689867349,872891,43487,1364530873.0,703633,80.61,37.75,34.8
14-November-2022,1572.0,1591.0,1569.0,1584.0,1570.5199437463955,5033633,7286,7905421016.0,4976908,98.87,22.0,12.0
15-November-2022,1560.05,1597.25,1560.05,1593.7,1583.655834543195,420847,7209,666476807.0,396247,94.15,37.2,33.65
16-November-2022,1594.0,1608.75,1592.85,1602.2,1601.684427667606,94045,5000,150630412.0,49773,52.92,15.9,8.2
17-November-2022,1595.0,1602.95,1583.4,1586.85,1593.2094038365815,52234,3378,83219700.0,18494,35.41,19.55,-8.15
18-November-2022,1592.0,1598.0,1575.85,1592.9,1586.5449496357048,50234,3073,79698499.0,21062,41.93,22.15,0.9
21-November-2022,1589.5,1589.5,1565.0,1567.2,1571.3746981863103,53427,3888,83953836.0,20272,37.94,24.5,-22.3
22-November-2022,1567.2,1587.95,1562.1,1585.6,1574.5886848125185,60326,3205,94988637.0,28897,47.9,25.85,18.4
23-November-2022,1592.0,1592.0,1579.3,1583.4,1585.4300958803976,187421,9295,297142894.0,117950,62.93,12.7,-8.6
24-November-2022,1588.0,1635.0,1584.6,1629.8,1613.93033935664,554402,29751,894766208.0,454575,81.99,50.4,41.8
25-November-2022,1629.8,1643.9,1608.65,1630.75,1627.3965053096465,322432,18543,524724710.0,249929,77.51,35.25,0.95
28-November-2022,1628.0,1653.0,1619.85,1623.25,1637.8329448710715,81518,5814,133512866.0,43244,53.05,33.15,-4.75
29-November-2022,1618.9,1638.4,1615.0,1628.3,1626.4484414804717,61629,4056,100236391.0,29484,47.84,23.4,9.4
30-November-2022,1620.0,1645.0,1613.7,1632.4,1627.4376101439932,116325,5447,189311680.0,65366,56.19,31.3,12.4
01-December-2022,1652.0,1672.45,1652.0,1657.6,1661.1863852003912,123733,6221,205543575.0,48993,39.6,20.45,5.6
02-December-2022,1652.2,1661.0,1634.1,1638.55,1644.4681538892648,146313,12988,240607069.0,81653,55.81,26.9,-13.65
05-December-2022,1634.5,1644.5,1623.0,1640.5,1633.6034251471992,124491,11233,203368924.0,66860,53.71,21.5,6.0
06-December-2022,1621.0,1625.0,1607.5,1612.85,1616.5287025134091,157913,12934,255270897.0,73205,46.36,17.5,-8.15
07-December-2022,1612.95,1623.9,1597.25,1605.05,1614.5783463325843,98339,7838,158776020.0,65005,66.1,26.65,-7.9
08-December-2022,1605.05,1623.1,1598.4,1619.95,1609.06176887695,133271,10396,214441271.0,99623,74.75,24.7,14.9
09-December-2022,1625.0,1629.9,1562.0,1568.85,1574.7751870740503,305494,23635,481084371.0,233021,76.28,67.9,-56.15
12-December-2022,1557.0,1565.6,1530.9,1547.1,1543.8824867209164,264702,15653,408668782.0,162728,61.48,34.7,-9.9
13-December-2022,1548.0,1577.7,1541.6,1572.7,1562.0930743398656,86952,7335,135827117.0,41766,48.03,36.1,24.7
14-December-2022,1578.0,1588.1,1572.2,1580.25,1582.0477998053223,327721,16378,518470287.0,237187,72.37,15.9,2.25
15-December-2022,1567.0,1570.45,1535.6,1539.4,1550.043375806402,292813,26786,453872851.0,196596,67.14,34.85,-27.6
16-December-2022,1529.8,1548.95,1512.0,1522.35,1534.6437947467384,223899,12860,343605211.0,137034,61.2,36.95,-7.45
19-December-2022,1515.0,1516.5,1494.95,1507.6,1507.5867163524767,250910,23036,378268583.0,145572,58.02,21.55,-7.4
20-December-2022,1504.0,1517.45,1483.0,1507.5,1497.0222947781635,319447,30678,478219281.0,185138,57.96,34.45,3.5
21-December-2022,1513.0,1520.4,1502.75,1509.8,1510.4185047066253,332510,27042,502229257.0,211628,63.65,17.65,-3.2
22-December-2022,1517.55,1529.0,1512.2,1521.05,1522.1239167993403,368699,23768,561205566.0,179660,48.73,16.8,3.5
23-December-2022,1508.0,1509.8,1493.6,1497.55,1501.3906928000415,230918,15731,346698136.0,146829,63.58,16.2,-10.45
26-December-2022,1497.65,1509.9,1496.15,1502.25,1505.8253821532203,334290,14616,503382367.0,255674,76.48,13.75,4.6
27-December-2022,1510.0,1521.1,1498.15,1515.5,1510.1798064932273,116275,9225,175596157.0,83345,71.68,22.95,5.5
28-December-2022,1505.0,1524.95,1498.85,1510.85,1509.6957287033051,209070,16513,315632086.0,129305,61.85,26.1,5.85
29-December-2022,1502.0,1521.0,1501.2,1517.5,1511.6862903144552,198502,13696,300072752.0,127363,64.16,19.8,15.5
30-December-2022,1525.15,1530.0,1504.0,1508.7,1521.4397583872599,241378,12625,367242086.0,202560,83.92,26.0,-16.45
02-January-2023,1513.0,1526.3,1505.0,1524.3,1517.3588202730068,137286,10943,208312123.0,62193,45.3,21.3,11.3
03-January-2023,1521.0,1533.0,1515.3,1522.55,1527.4856251683361,230194,12613,351618026.0,138229,60.05,17.7,1.55
04-January-2023,1522.9,1522.9,1492.05,1494.9,1502.1645981297347,337920,26400,507611461.0,254589,75.34,30.85,-28.0
05-January-2023,1501.0,1505.0,1470.0,1475.2,1480.0487703818103,424766,35612,628674396.0,295667,69.61,35.0,-25.8
06-January-2023,1470.0,1474.6,1447.0,1448.85,1457.1297553819684,295849,33787,431090381.0,209825,70.92,27.6,-21.15
09-January-2023,1444.0,1489.1,1444.0,1484.5,1478.8203000329597,306433,18926,453159341.0,177341,57.87,45.1,40.5
10-January-2023,1484.4,1484.4,1454.4,1470.4,1463.5192977426236,237178,16113,347114580.0,144666,60.99,30.0,-14.0
11-January-2023,1470.0,1494.0,1463.4,1471.45,1479.3675151345628,300306,15477,444262941.0,169572,56.47,30.6,1.45
12-January-2023,1482.0,1485.0,1455.25,1480.55,1471.1678827301394,227373,14892,334503855.0,85115,37.43,29.75,-1.45
13-January-2023,1489.95,1519.2,1468.0,1503.5,1496.7196493595961,284508,16063,425828714.0,119663,42.06,51.2,13.55
16-January-2023,1514.0,1528.0,1502.5,1525.25,1518.9376747095505,153469,10298,233109846.0,62100,40.46,25.5,11.25
17-January-2023,1527.0,1542.0,1525.35,1539.75,1535.795275239581,246785,9565,379011237.0,185355,75.11,16.65,12.75
18-January-2023,1547.0,1551.3,1539.2,1545.05,1546.8612953099484,252897,14299,391196581.0,151379,59.86,12.1,-1.95
19-January-2023,1539.8,1549.4,1526.0,1541.3,1540.8882964196068,230673,10768,355441326.0,169066,73.29,23.4,1.5
20-January-2023,1539.0,1544.25,1523.45,1525.45,1533.1871374675784,254460,18625,390134799.0,181827,71.46,20.8,-13.55
23-January-2023,1534.0,1552.9,1528.7,1547.8,1542.7045428497318,165777,7795,255744931.0,112267,67.72,24.2,13.8
24-January-2023,1558.3,1568.8,1549.35,1552.35,1563.5881215821703,659044,14326,1030473370.0,591800,89.8,19.45,-5.95
25-January-2023,1540.0,1555.5,1539.0,1542.9,1546.770500581906,140057,9963,216636036.0,79507,56.77,16.5,2.9
27-January-2023,1543.0,1550.8,1507.65,1518.25,1538.0703385845202,1405587,11743,2161891673.0,1327041,94.41,43.15,-24.75
30-January-2023,1529.0,1543.75,1520.05,1539.1,1534.024341082522,169179,12072,259524704.0,111242,65.75,23.7,10.1
31-January-2023,1546.0,1547.6,1513.0,1533.15,1523.1475707162606,169268,16145,257820143.0,94612,55.89,34.6,-12.85
01-February-2023,1540.0,1555.0,1528.2,1549.45,1540.175490470292,250270,15500,385459720.0,190163,75.98,26.8,9.45
02-February-2023,1553.7,1586.75,1552.25,1583.3,1577.5932674616001,196746,16889,310385165.0,122893,62.46,34.5,29.6
03-February-2023,1592.25,1604.4,1573.35,1599.15,1593.520938905531,231674,11074,369177370.0,134095,57.88,31.05,6.9
06-February-2023,1598.0,1598.0,1561.9,1570.5,1570.836256161051,173063,19960,271853635.0,113276,65.45,36.1,-27.5
07-February-2023,1561.05,1576.0,1558.0,1562.35,1567.1822386359713,202811,15997,317841797.0,124420,61.35,18.0,1.3
08-February-2023,1560.05,1602.55,1560.05,1589.7,1593.8976605036153,194871,8555,310604431.0,118608,60.86,42.5,29.65
09-February-2023,1590.0,1620.0,1586.5,1617.7,1606.020927792558,106748,7387,171439522.0,52504,49.18,33.5,27.7
10-February-2023,1610.05,1616.25,1596.2,1607.95,1608.9283443543948,337838,12236,543557134.0,207362,61.38,20.05,-2.1
13-February-2023,1598.0,1598.0,1565.6,1567.4,1572.9222883199243,190795,7472,300105708.0,113816,59.65,32.4,-30.6
14-February-2023,1582.05,1595.7,1578.75,1592.65,1590.9117643714537,263839,4832,419744569.0,220517,83.58,16.95,10.6
15-February-2023,1584.0,1599.0,1576.35,1596.85,1589.7744739524007,83405,4052,132595140.0,53895,64.62,22.65,12.85
16-February-2023,1600.1,1613.95,1598.25,1601.95,1606.6670966375034,160476,6359,257831509.0,119625,74.54,15.7,1.85
17-February-2023,1585.0,1595.0,1575.3,1583.45,1588.1871181426459,217686,10562,345726101.0,145363,66.78,19.7,-1.55
20-February-2023,1589.0,1602.45,1582.6,1593.25,1594.5099544344512,134312,8429,214161821.0,98291,73.18,19.85,4.25
21-February-2023,1599.0,1601.15,1575.9,1579.25,1586.9366523076924,243750,20092,386815809.0,197867,81.18,25.25,-19.75
22-February-2023,1564.0,1575.0,1556.05,1562.55,1567.930246137262,155848,9137,244358793.0,127859,82.04,18.95,-1.45
23-February-2023,1570.0,1570.0,1548.0,1551.5,1557.1887172142478,220637,20041,343573447.0,158179,71.69,22.0,-18.5
24-February-2023,1555.05,1569.0,1546.7,1551.45,1552.625522795406,327566,10112,508587332.0,266860,81.47,22.3,-3.6
27-February-2023,1544.95,1544.95,1502.05,1509.4,1511.088673541656,289455,21716,437392172.0,204944,70.8,42.9,-35.55
28-February-2023,1519.4,1523.8,1481.3,1487.3,1501.7682056901456,277427,19456,416631048.0,188480,67.94,42.5,-32.1
01-March-2023,1492.0,1501.0,1481.75,1496.65,1494.4523946365498,179213,9566,267825297.0,146896,81.97,19.25,4.65
02-March-2023,1489.95,1489.95,1467.9,1472.1,1474.463750496125,239355,23212,352920271.0,176480,73.73,22.05,-17.85
03-March-2023,1489.0,1489.0,1473.6,1479.8,1480.0059620596203,99630,4883,147452994.0,60841,61.07,15.4,-9.2
06-March-2023,1489.9,1520.0,1489.9,1507.55,1510.6497554760526,412843,20515,623661177.0,256097,62.03,30.1,17.65
08-March-2023,1488.0,1494.75,1481.45,1492.5,1488.1442605236011,162872,17536,242377032.0,105819,64.97,13.3,4.5
09-March-2023,1495.2,1498.6,1475.0,1480.75,1485.6187162405472,111080,7477,165022527.0,68932,62.06,23.6,-14.45
10-March-2023,1460.0,1474.5,1457.1,1471.35,1466.9388904566592,258683,16951,379472153.0,186984,72.28,17.4,11.35
13-March-2023,1462.0,1478.35,1428.0,1434.8,1447.1234062647568,273179,17793,395323725.0,179639,65.76,50.35,-27.2
14-March-2023,1439.7,1448.4,1411.2,1421.05,1425.5574966877398,819682,23283,1168503820.0,209646,25.58,37.2,-18.65
15-March-2023,1435.1,1441.9,1416.9,1419.35,1424.5233394783345,419311,27150,597318306.0,325889,77.72,25.0,-15.75
16-March-2023,1413.3,1416.3,1399.2,1406.2,1407.4072569871212,205843,11554,289704932.0,139599,67.82,17.1,-7.1
17-March-2023,1429.0,1442.65,1411.6,1420.85,1431.551512230389,248970,20175,356413380.0,110346,44.32,31.05,-8.15
20-March-2023,1418.8,1419.65,1385.7,1403.8,1400.0398583440333,241430,25152,338011623.0,137141,56.8,33.95,-15.0
21-March-2023,1403.8,1405.6,1390.05,1391.05,1395.06587505006,249700,30172,348347949.0,189503,75.89,15.55,-12.75
22-March-2023,1402.0,1406.65,1382.2,1389.45,1390.4927401021764,245458,21757,341307567.0,132293,53.9,24.45,-12.55
23-March-2023,1383.5,1383.5,1370.4,1374.5,1376.6739681795827,388367,32440,534654739.0,212948,54.83,13.1,-9.0
24-March-2023,1386.0,1399.0,1378.0,1380.45,1390.8956052266133,218191,12232,303480903.0,149366,68.46,21.0,-5.55
27-March-2023,1384.0,1395.75,1374.05,1388.9,1388.0996747387644,92541,6062,128456132.0,45673,49.35,21.7,4.9
28-March-2023,1391.5,1397.5,1376.0,1377.4,1384.740395992152,133538,6830,184915463.0,93086,69.71,21.5,-14.1
29-March-2023,1377.6,1389.0,1365.0,1383.5,1373.6889897446067,171422,12118,235480514.0,105976,61.82,24.0,5.9
31-March-2023,1408.0,1430.0,1394.0,1427.7,1414.9587288728503,135785,7238,192130171.0,58147,42.82,36.0,19.7
03-April-2023,1431.05,1438.0,1405.35,1410.95,1413.5744710773583,113769,6714,160820954.0,56411,49.58,32.65,-20.1
05-April-2023,1396.0,1427.0,1396.0,1423.35,1419.7100651627939,176788,12937,250987703.0,98472,55.7,31.0,27.35
06-April-2023,1423.3,1427.95,1410.5,1422.1,1420.2160437655723,92310,6657,131100143.0,38881,42.12,17.45,-1.2
10-April-2023,1422.0,1433.95,1414.2,1427.3,1429.0853035211717,282122,12773,403176404.0,149665,53.05,19.75,5.3
11-April-2023,1430.75,1433.05,1389.0,1407.05,1402.1291866153476,383484,10470,537694109.0,246919,64.39,44.05,-23.7
12-April-2023,1412.0,1431.55,1400.0,1428.45,1417.9647432499653,245258,12805,347767197.0,126314,51.5,31.55,16.45
13-April-2023,1413.0,1413.0,1383.6,1388.6,1393.8083141218408,609878,44382,850053027.0,426682,69.96,29.4,-24.4
17-April-2023,1249.75,1300.0,1219.0,1258.1,1240.4339752783903,1697705,69387,2105890962.0,843465,49.68,81.0,8.35
18-April-2023,1266.3,1274.3,1252.85,1260.95,1260.9893122051062,579446,27224,730675213.0,365492,63.08,21.45,-5.35
19-April-2023,1257.6,1257.6,1230.0,1232.2,1239.0464202261037,819535,62302,1015441908.0,571804,69.77,27.6,-25.4
20-April-2023,1232.0,1237.9,1221.85,1223.85,1227.7658199207892,731467,52016,898070181.0,495760,67.78,16.05,-8.15
21-April-2023,1227.0,1233.45,1220.0,1227.45,1226.908758260201,561881,34362,689376720.0,402007,71.55,13.45,0.45
24-April-2023,1230.0,1231.0,1218.05,1226.3,1223.1275025884147,367020,26723,448912256.0,195559,53.28,12.95,-3.7
25-April-2023,1226.3,1235.0,1215.45,1224.55,1226.4738171498825,432726,31804,530727109.0,238541,55.13,19.55,-1.75
26-April-2023,1227.5,1233.0,1220.75,1227.5,1227.1696841578032,135764,7587,166605465.0,84643,62.35,12.25,0.0
27-April-2023,1228.05,1248.6,1225.3,1246.55,1237.4699334609927,145178,7243,179653410.0,68126,46.93,23.3,18.5
28-April-2023,1255.0,1259.2,1245.1,1252.55,1252.3399492278868,451035,25340,564849149.0,244153,54.13,14.1,-2.45
02-May-2023,1254.95,1279.75,1254.95,1277.65,1270.9331559066832,190877,8580,242591908.0,82849,43.4,24.8,22.7
03-May-2023,1269.9,1272.5,1262.2,1269.35,1268.8426253697949,416109,19393,527976836.0,268678,64.57,10.3,-0.55
04-May-2023,1271.8,1275.5,1262.35,1273.55,1270.9940090869993,362716,18188,461009863.0,206716,56.99,13.15,1.75
05-May-2023,1276.55,1277.0,1254.05,1259.05,1263.15525790711,303714,24520,383637936.0,157403,51.83,22.95,-17.5
08-May-2023,1260.15,1270.7,1255.05,1266.25,1265.3890387668177,230558,12851,291745566.0,177245,76.88,15.65,6.1
09-May-2023,1267.95,1272.0,1260.4,1270.6,1268.5371052763214,419819,17486,532555979.0,291281,69.38,11.6,2.65
