Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-July-2022,750.0,757.5,745.55,755.65,751.3990338112332,186092,6180,139829349.0,93795,50.4,11.95,5.65
11-July-2022,755.5,771.4,754.1,769.45,764.4466290252831,164181,4936,125507612.0,66383,40.43,17.3,13.95
12-July-2022,765.6,767.7,757.55,759.85,763.8696165284574,190653,5605,145634034.0,118311,62.06,10.15,-5.75
13-July-2022,766.4,766.4,740.0,753.1,757.4801395216401,112384,3462,85128648.0,27156,24.16,26.4,-13.3
14-July-2022,751.0,759.1,748.95,752.35,752.8761447016666,70324,2406,52945262.0,21050,29.93,10.15,1.35
15-July-2022,751.65,758.6,744.15,751.1,749.2675022676672,72762,3006,54518202.0,24555,33.75,14.45,-0.55
18-July-2022,761.0,773.25,757.55,771.95,751.9002046029202,7669001,6912,5766323421.0,7583558,98.89,15.7,10.95
19-July-2022,765.25,781.95,765.25,780.65,775.0307976711266,969911,9055,751710896.0,797212,82.19,16.7,15.4
20-July-2022,789.9,789.9,780.05,782.7,785.7205734628602,486797,11880,382486418.0,312857,64.27,9.85,-7.2
21-July-2022,782.25,789.0,780.1,786.3,786.7235935751081,318947,4458,250923130.0,237909,74.59,8.9,4.05
22-July-2022,787.0,803.75,787.0,800.0,797.5195246179967,439983,15062,350895033.0,315235,71.65,16.75,13.0
25-July-2022,803.95,817.85,797.2,800.9,805.1235497070967,439394,10595,353766457.0,148760,33.86,20.65,-3.05
26-July-2022,800.9,802.8,791.5,796.05,797.2333221472627,259251,9315,206683536.0,151353,58.38,11.3,-4.85
27-July-2022,795.5,803.5,794.7,800.45,799.9924358190709,91616,3335,73292107.0,31889,34.81,8.8,4.95
28-July-2022,809.7,815.7,805.6,814.45,811.0510419227702,134223,5673,108861704.0,61040,45.48,10.1,4.75
29-July-2022,820.1,822.75,808.0,818.5,815.6632774591972,136020,4097,110946519.0,52414,38.53,14.75,-1.6
1-August-2022,819.0,825.0,817.1,823.3,818.7062172050859,7395011,4266,6054341482.0,7329074,99.11,7.9,4.3
2-August-2022,821.8,822.0,812.3,816.75,816.9629685423128,112850,4063,92194271.0,43617,38.65,9.7,-5.05
3-August-2022,816.5,827.9,811.5,824.7,817.7200462483055,250820,6177,205100542.0,126311,50.36,16.4,8.2
4-August-2022,822.8,830.0,808.5,819.85,818.5187339497826,220402,6021,180403166.0,109561,49.71,21.5,-2.95
5-August-2022,821.55,840.9,821.55,838.4,835.502000383683,286695,6576,239534246.0,135753,47.35,19.35,16.85
8-August-2022,838.4,842.3,830.95,836.4,837.422213912908,320925,10613,268749724.0,177944,55.45,11.35,-2.0
10-August-2022,840.0,853.0,840.0,848.5,848.6700926194685,454764,9246,385944606.0,332963,73.22,13.0,8.5
11-August-2022,854.2,866.15,854.2,859.3,864.6040776179683,1379629,6823,1192832859.0,1098325,79.61,11.95,5.1
12-August-2022,860.0,876.95,858.3,874.75,867.53254196258,274292,6410,237957236.0,184310,67.19,18.65,14.75
16-August-2022,878.55,884.5,876.5,879.65,879.5745263422925,254192,9643,223580808.0,134319,52.84,8.0,1.1
17-August-2022,884.55,885.6,878.15,883.2,881.1165155547577,356579,10753,314187646.0,249419,69.95,7.45,-1.35
18-August-2022,880.2,887.25,875.1,885.0,879.9161114164687,1575566,9989,1386365908.0,1459163,92.61,12.15,4.8
19-August-2022,883.7,886.55,864.4,870.35,873.0610298876078,151434,6588,132211124.0,66570,43.96,22.15,-13.35
22-August-2022,862.2,866.4,849.4,852.15,855.1651163057442,174368,5451,149113431.0,93553,53.65,17.0,-10.05
23-August-2022,840.0,868.35,840.0,864.65,854.485772743572,331863,7600,283572212.0,210823,63.53,28.35,24.65
24-August-2022,856.0,875.0,855.9,872.55,868.1019137437198,620407,12399,538576504.0,506086,81.57,19.1,16.55
25-August-2022,874.7,881.0,867.0,871.4,876.7835154870425,293342,6306,257197430.0,229771,78.33,14.0,-3.3
26-August-2022,874.4,877.45,867.35,870.9,871.888503421487,209558,6089,182711211.0,147553,70.41,10.1,-3.5
29-August-2022,847.0,860.85,847.0,855.75,855.4735965754297,321909,11214,275384650.0,201072,62.46,13.85,8.75
30-August-2022,859.5,890.5,858.9,887.6,871.817625941276,205572,7618,179221293.0,147793,71.89,31.6,28.1
1-September-2022,865.0,885.75,865.0,874.45,873.8438110017328,3867718,15169,3379781437.0,3684386,95.26,20.75,9.45
2-September-2022,874.45,881.3,867.0,872.25,871.3285358524979,342124,9248,298102404.0,204389,59.74,14.3,-2.2
5-September-2022,872.9,886.2,872.25,882.25,882.1792741169747,211687,5480,186745884.0,134548,63.56,13.95,9.35
6-September-2022,882.5,889.85,878.2,883.9,886.0166284787822,298524,6185,264497228.0,193783,64.91,11.65,1.4
7-September-2022,880.5,882.0,872.4,876.4,876.4299461155558,243484,7892,213396669.0,119392,49.03,9.6,-4.1
8-September-2022,883.1,900.5,883.1,898.9,896.717071134886,630169,19906,565083300.0,405770,64.39,17.4,15.8
9-September-2022,907.0,911.75,897.35,901.55,902.1722982847405,564521,18067,509295208.0,391735,69.39,14.4,-5.45
12-September-2022,901.55,908.95,901.55,907.05,905.37423540067,448274,11379,405855730.0,362175,80.79,7.4,5.5
13-September-2022,913.0,913.0,905.5,909.25,908.6639682045458,163797,3926,148836432.0,104694,63.92,7.5,-3.75
14-September-2022,896.0,922.0,896.0,918.2,915.5559511424307,407552,7959,373136659.0,289595,71.06,26.0,22.2
15-September-2022,923.4,936.35,915.75,917.6,924.6799409825164,288728,11612,266980990.0,132510,45.89,20.6,-5.8
16-September-2022,911.2,916.15,905.25,909.0,910.8188356068573,607647,23420,553456333.0,475532,78.26,10.9,-2.2
19-September-2022,907.0,912.65,895.2,898.45,908.714939887502,8406904,9830,7639479263.0,8307538,98.82,17.45,-8.55
20-September-2022,908.9,922.35,908.75,916.75,918.4077150641644,248112,5979,227867975.0,162330,65.43,13.6,7.85
21-September-2022,908.3,917.0,905.7,915.35,912.5697978130008,285231,8422,260293196.0,202246,70.91,11.3,7.05
22-September-2022,904.55,911.95,895.2,902.85,903.3398730074431,256078,11516,231325468.0,145827,56.95,16.75,-1.7
23-September-2022,900.0,904.6,878.65,882.75,887.8123281073466,222159,8344,197235499.0,73161,32.93,25.95,-17.25
26-September-2022,869.0,877.65,859.25,861.1,866.7939617423369,446917,21223,387384957.0,264809,59.25,18.4,-7.9
27-September-2022,862.85,874.95,848.5,852.85,858.5304075447507,383737,12732,329449883.0,155240,40.45,26.45,-10.0
28-September-2022,847.0,863.0,842.25,849.2,855.0579794744137,621858,19660,531724645.0,361972,58.21,20.75,2.2
29-September-2022,855.8,861.5,841.15,844.05,849.0387685290765,130673,5109,110946443.0,44403,33.98,20.35,-11.75
30-September-2022,841.25,867.0,837.25,862.8,856.5429650971206,449132,15265,384700855.0,245524,54.67,29.75,21.55
3-October-2022,860.0,860.5,846.05,848.05,851.9473260593344,221153,10664,188410707.0,96202,43.5,14.45,-11.95
4-October-2022,862.0,872.35,862.0,867.65,868.4066515573886,479617,6845,416502593.0,392664,81.87,10.35,5.65
6-October-2022,870.0,891.5,870.0,885.35,883.5722119239555,347955,11178,307443369.0,237511,68.26,21.5,15.35
7-October-2022,876.4,884.4,873.15,882.0,877.4540494531216,117485,3509,103087689.0,64226,54.67,11.25,5.6
10-October-2022,869.1,889.65,869.1,881.5,882.1492626807261,652092,12228,575242477.0,548131,84.06,20.55,12.4
11-October-2022,884.0,884.0,865.6,869.5,877.4299063805147,462831,9159,406101761.0,397212,85.82,18.4,-14.5
12-October-2022,866.0,871.85,861.55,867.75,864.9139608906216,262648,13540,227167922.0,196831,74.94,10.3,1.75
13-October-2022,862.5,865.35,850.6,853.9,857.4909613259667,90500,3632,77602932.0,41176,45.5,14.75,-8.6
14-October-2022,876.2,880.3,868.5,870.1,871.6343987696911,529298,10311,461354344.0,401912,75.93,11.8,-6.1
17-October-2022,869.0,886.95,867.95,885.6,870.5248419088286,6352189,5103,5529738325.0,6249148,98.38,19.0,16.6
18-October-2022,893.2,900.4,890.95,896.75,894.9264994960051,338297,8128,302750950.0,198600,58.71,9.45,3.55
19-October-2022,896.75,900.05,885.9,891.7,891.2135281138249,131430,3595,117132194.0,72423,55.1,14.15,-5.05
20-October-2022,891.0,892.9,880.25,888.25,882.8433248460552,276885,4115,244446074.0,217329,78.49,12.65,-2.75
21-October-2022,887.1,910.0,885.5,907.15,904.3094819159336,404085,6768,365417897.0,246327,60.96,24.5,20.05
24-October-2022,924.0,932.9,917.75,925.9,924.4129387814146,283427,14581,262003586.0,194145,68.5,15.15,1.9
25-October-2022,938.9,942.7,922.75,924.65,932.5202836147296,368105,7298,343265379.0,169428,46.03,19.95,-14.25
27-October-2022,925.05,933.55,920.1,924.2,925.3402311245408,346826,6454,320932051.0,256746,74.03,13.45,-0.85
28-October-2022,918.2,927.55,901.0,907.9,912.0720077220077,145040,4266,132286924.0,48261,33.27,26.55,-10.3
31-October-2022,913.9,916.8,904.5,908.55,908.705051547905,408746,9137,371429555.0,292302,71.51,12.3,-5.35
1-November-2022,920.2,920.2,899.55,908.7,905.7161059502888,302708,6250,274167511.0,229218,75.72,20.65,-11.5
2-November-2022,915.0,918.05,902.4,904.45,907.1578794617999,296321,6659,268809930.0,178832,60.35,15.65,-10.55
3-November-2022,900.0,913.3,897.2,908.35,904.5991871307828,7590889,6590,6866712019.0,7495026,98.74,16.1,8.35
4-November-2022,906.4,913.15,900.2,905.65,906.4685781265968,479459,5694,434614518.0,339309,70.77,12.95,-0.75
7-November-2022,909.8,919.8,903.45,917.1,909.58157720737,506655,11055,460844054.0,370531,73.13,16.35,7.3
9-November-2022,917.0,921.95,906.0,911.15,909.4590870092752,393958,7874,358288683.0,297886,75.61,15.95,-5.85
10-November-2022,908.7,912.55,904.3,910.65,907.9954198986024,714613,13155,648865331.0,616838,86.32,8.25,1.95
11-November-2022,922.2,928.0,903.65,906.85,910.9610770343945,454693,9367,414207625.0,307830,67.7,24.35,-15.35
14-November-2022,903.2,905.95,891.55,894.9,895.3780652312264,328401,14459,294043052.0,179067,54.53,14.4,-8.3
15-November-2022,904.8,913.5,898.5,912.1,899.2374004907306,733600,8158,659680557.0,627853,85.59,15.0,7.3
16-November-2022,909.35,918.0,908.3,913.65,913.188520131368,343767,10395,313924078.0,231590,67.37,9.7,4.3
17-November-2022,913.0,922.0,910.8,919.4,919.1427794955123,531708,11390,488715569.0,447884,84.23,11.2,6.4
18-November-2022,919.0,921.9,910.6,920.6,913.4710142087213,408200,7823,372878868.0,369254,90.46,11.3,1.6
21-November-2022,912.35,924.7,912.35,921.2,920.847382422224,295464,8493,272077251.0,239770,81.15,12.35,8.85
22-November-2022,922.05,926.5,920.75,922.85,923.6241908567984,321791,5219,297213952.0,281216,87.39,5.75,0.8
23-November-2022,927.8,931.6,924.0,927.0,927.1901807657949,242911,4178,225224694.0,197402,81.27,7.6,-0.8
24-November-2022,927.9,940.0,927.9,938.6,934.7382083386825,443979,7090,415004135.0,399406,89.96,12.1,10.7
25-November-2022,938.5,942.8,927.2,929.75,930.9331935095763,246024,5788,229031908.0,190799,77.55,15.6,-8.75
28-November-2022,925.0,943.6,925.0,936.45,936.9128728143875,232086,5473,217444361.0,190611,82.13,18.6,11.45
29-November-2022,933.7,949.9,933.7,946.95,946.9817375338008,698208,7224,661190225.0,616054,88.23,16.2,13.25
30-November-2022,947.9,958.0,941.0,953.4,948.2027964199048,330494,9130,313375335.0,223323,67.57,17.0,5.5
1-December-2022,953.0,957.0,936.35,939.95,944.148015101092,295078,11852,278597308.0,183391,62.15,20.65,-13.05
2-December-2022,929.05,934.5,926.35,930.8,929.3687772746947,170946,3820,158871875.0,98196,57.44,8.15,1.75
5-December-2022,936.55,937.35,928.5,933.55,932.5600310918932,214847,9070,200357725.0,105176,48.95,8.85,-3.0
6-December-2022,925.25,929.45,920.25,921.8,924.7497332427976,154635,4498,142998675.0,53557,34.63,9.2,-3.45
7-December-2022,925.0,932.85,920.65,922.1,925.8043429072932,145847,8676,135025786.0,78511,53.83,12.2,-2.9
8-December-2022,926.6,933.75,923.95,931.55,927.3924199359936,268098,12281,248632053.0,223484,83.36,9.8,4.95
9-December-2022,932.0,934.75,924.8,930.65,929.6672778726681,238872,5140,222071482.0,190646,79.81,9.95,-1.35
12-December-2022,922.3,933.8,922.3,929.3,928.5183214555008,328904,11177,305393390.0,264033,80.28,11.5,7.0
13-December-2022,931.0,935.9,927.7,931.8,930.5116381139469,2681706,5801,2495358643.0,803110,29.95,8.2,0.8
14-December-2022,935.5,935.7,919.95,921.0,927.177660545923,171929,4224,159408728.0,118372,68.85,15.75,-14.5
15-December-2022,916.8,919.75,904.45,908.6,914.8156268938882,110553,4921,101135612.0,59887,54.17,15.3,-8.2
16-December-2022,909.65,913.55,899.45,902.25,905.4540640319553,132184,5250,119686540.0,76898,58.17,14.1,-7.4
19-December-2022,907.2,910.4,901.0,906.2,906.4477357919981,284382,12182,257777420.0,232640,81.81,9.4,-1.0
20-December-2022,909.75,912.5,895.8,909.45,899.2250456186667,154542,3712,138968037.0,77949,50.44,16.7,-0.3
21-December-2022,922.95,922.95,887.0,892.35,901.8139364608234,304568,9877,274663667.0,219049,71.92,35.95,-30.6
22-December-2022,898.3,903.0,886.05,890.4,890.4173609973658,372421,16829,331610124.0,281443,75.57,16.95,-7.9
23-December-2022,876.3,888.95,876.3,879.2,882.9515317463946,240673,7295,212502594.0,134519,55.89,12.65,2.9
26-December-2022,877.3,897.0,875.3,892.4,886.8841220149359,281736,10974,249867185.0,177988,63.18,21.7,15.1
27-December-2022,901.95,902.85,888.0,900.65,894.4245911568746,62738,3194,56114410.0,21596,34.42,14.85,-1.3
28-December-2022,899.0,904.1,896.1,898.7,899.6828956000932,189004,7652,170043666.0,116167,61.46,8.0,-0.3
29-December-2022,896.8,910.45,889.5,906.7,895.8734458283255,185549,5283,166228422.0,137792,74.26,20.95,9.9
30-December-2022,908.05,908.9,888.75,890.95,895.9517614254625,147040,5357,131740747.0,77802,52.91,20.15,-17.1
2-January-2023,892.3,906.6,892.3,903.0,902.38544183818,192016,7411,173272443.0,97956,51.01,14.3,10.7
3-January-2023,898.0,905.65,896.65,901.8,901.2937308051808,119824,6155,107996620.0,57433,47.93,9.0,3.8
4-January-2023,899.05,907.85,894.9,898.95,900.1246838247512,216652,11134,195013813.0,119972,55.38,12.95,-0.1
5-January-2023,902.0,902.0,872.0,879.0,883.102626676602,161040,8482,142214847.0,67688,42.03,30.0,-23.0
6-January-2023,879.8,879.8,860.45,870.2,868.4667197884173,117968,5930,102451282.0,52742,44.71,19.35,-9.6
9-January-2023,875.0,878.6,862.3,873.8,872.1399085087445,692088,16416,603597565.0,478724,69.17,16.3,-1.2
10-January-2023,877.0,877.75,856.25,860.45,863.8255456855037,339298,12019,293094280.0,229257,67.57,21.5,-16.55
11-January-2023,863.4,877.5,854.65,867.85,866.6864750008931,2771039,7696,2401622023.0,2568515,92.69,22.85,4.45
12-January-2023,864.15,868.1,855.0,861.2,859.5450937180678,262276,11404,225438049.0,96459,36.78,13.1,-2.95
13-January-2023,864.25,874.95,858.3,873.25,866.3299388793697,195515,8360,169380498.0,83217,42.56,16.65,9.0
16-January-2023,876.1,877.6,861.75,865.55,869.092359170944,92346,5603,80257203.0,34547,37.41,15.85,-10.55
17-January-2023,865.55,867.7,858.0,865.5,863.2078173374613,178296,8712,153906501.0,73189,41.05,9.7,-0.05
18-January-2023,863.6,871.5,858.75,869.45,866.2312761381288,167380,7357,144989791.0,71047,42.45,12.75,5.85
19-January-2023,869.0,870.5,862.0,866.3,866.3126766688409,68985,3296,59762580.0,28512,41.33,8.5,-2.7
20-January-2023,873.0,875.8,865.55,870.4,870.5253508548852,169087,7818,147194520.0,67790,40.09,10.25,-2.6
23-January-2023,883.9,883.9,865.05,871.55,875.0624710829203,490627,13993,429329275.0,148687,30.31,18.85,-12.35
24-January-2023,877.25,881.2,868.05,870.8,874.1895683987667,107692,6509,94143223.0,50096,46.52,13.15,-6.45
25-January-2023,873.0,875.9,848.15,855.3,858.3528250961884,191551,11561,164418342.0,81409,42.5,27.75,-17.7
27-January-2023,841.0,841.0,813.55,817.55,824.5145822591488,612868,38952,505318603.0,324776,52.99,27.45,-23.45
30-January-2023,801.55,826.0,796.1,823.2,811.9627391717225,806638,33664,654960000.0,335308,41.57,29.9,21.65
31-January-2023,825.0,838.25,814.7,831.65,827.3333035877257,246535,9527,203966616.0,142754,57.9,23.55,6.65
1-February-2023,842.9,875.25,823.55,846.65,858.4157693020484,8271907,19300,7100735411.0,7656111,92.56,51.7,3.75
2-February-2023,838.95,860.6,826.6,857.45,843.686877971235,265462,14036,223966806.0,83175,31.33,34.0,18.5
3-February-2023,870.0,872.7,852.1,863.75,863.2953790494984,182430,5774,157490976.0,55887,30.63,20.6,-6.25
6-February-2023,863.5,867.3,850.0,853.55,856.2999304045237,114950,4300,98431677.0,30086,26.17,17.3,-9.95
7-February-2023,853.65,855.85,847.4,851.7,851.83616929843,109369,3772,93164470.0,48816,44.63,8.45,-1.95
8-February-2023,851.8,860.65,851.8,858.7,856.9476736071459,78813,3187,67538617.0,36738,46.61,8.85,6.9
9-February-2023,858.0,864.65,853.65,860.95,858.8014521538112,61426,2477,52752738.0,21627,35.21,11.0,2.95
10-February-2023,859.0,861.9,852.2,853.75,856.210183684748,106759,6401,91408143.0,36260,33.96,9.7,-5.25
13-February-2023,852.35,859.05,849.2,850.3,854.0509921223295,77561,2136,66241049.0,23155,29.85,9.85,-2.05
14-February-2023,852.75,867.0,852.75,865.4,859.8172847530203,261560,5367,224893809.0,99847,38.17,14.25,12.65
15-February-2023,865.6,873.0,860.4,870.8,865.4918730614955,219886,10222,190309546.0,117053,53.23,12.6,5.2
16-February-2023,875.1,877.8,865.0,869.15,872.4414133081283,299411,11129,261218556.0,143490,47.92,12.8,-5.95
17-February-2023,869.15,869.15,855.35,862.25,861.3737786189868,104083,4715,89654367.0,35299,33.91,13.8,-6.9
20-February-2023,863.4,866.4,850.45,852.1,859.5154404472095,88728,5994,76263086.0,38208,43.06,15.95,-11.3
21-February-2023,854.0,859.45,846.7,854.05,853.4785822265414,185220,7060,158081303.0,49869,26.92,12.75,0.05
22-February-2023,847.05,853.3,835.45,838.35,840.7738379387628,604142,4663,507946788.0,531542,87.98,17.85,-8.7
23-February-2023,834.0,844.0,833.55,840.1,838.8698635012723,112382,5097,94273873.0,31230,27.79,10.45,6.1
24-February-2023,844.0,845.4,836.0,839.65,840.3672339103255,109418,5910,91951302.0,37324,34.11,9.4,-4.35
27-February-2023,834.0,858.45,834.0,856.4,847.908537067806,126390,6235,107167160.0,39970,31.62,24.45,22.4
28-February-2023,856.3,857.85,850.05,854.65,853.4311546076539,159604,7878,136211026.0,66312,41.55,7.8,-1.65
1-March-2023,861.55,861.9,852.0,856.05,857.3177026193983,95709,3624,82053020.0,31041,32.43,9.9,-5.5
2-March-2023,854.3,861.85,851.0,853.95,857.8349047163726,89942,3357,77155387.0,38971,43.33,10.85,-0.35
3-March-2023,855.05,873.0,849.85,868.8,865.5323338201215,177353,5219,153504756.0,73785,41.6,23.15,13.75
6-March-2023,873.8,876.5,865.6,867.95,871.2563302619168,165396,7772,144102312.0,76949,46.52,10.9,-5.85
8-March-2023,865.65,874.0,861.4,872.25,866.953035286905,169638,7704,147068179.0,78659,46.37,12.6,6.6
9-March-2023,869.7,869.7,854.15,856.05,862.2429458407842,251093,8390,216503168.0,143919,57.32,15.55,-13.65
10-March-2023,845.9,845.9,836.3,842.8,841.6719492951544,190751,10768,160549766.0,85178,44.65,9.6,-3.1
13-March-2023,840.0,855.0,823.8,827.45,842.2059765464375,333169,17723,280596923.0,134252,40.3,31.2,-12.55
14-March-2023,826.9,834.25,818.5,830.65,826.0913340168225,181422,5184,149871142.0,44665,24.62,15.75,3.75
15-March-2023,839.6,843.5,822.0,825.15,833.1107881320328,176138,9998,146742468.0,67087,38.09,21.5,-14.45
16-March-2023,825.1,831.15,810.5,823.55,819.9119484440935,187447,10861,153690035.0,82659,44.1,20.65,-1.55
17-March-2023,830.0,838.5,818.75,836.45,827.9769984170954,101080,4378,83691915.0,36028,35.64,19.75,6.45
20-March-2023,835.15,837.8,824.95,836.5,831.3757545759815,206076,15549,171326590.0,108577,52.69,12.85,1.35
21-March-2023,844.0,854.0,839.05,852.35,846.5111814465231,212316,8957,179727868.0,122157,57.54,14.95,8.35
22-March-2023,855.0,862.0,851.3,859.9,855.8917153527871,129058,4767,110459673.0,57699,44.71,10.7,4.9
23-March-2023,857.0,867.25,853.15,855.9,861.3080678383222,149532,5937,128793118.0,76793,51.36,14.1,-1.1
24-March-2023,846.35,859.7,846.35,852.05,853.9752736116741,165289,7024,141152719.0,88331,53.44,13.35,5.7
27-March-2023,853.5,855.7,844.25,848.15,849.6240270545924,204919,6600,174104106.0,109261,53.32,11.45,-5.35
28-March-2023,852.35,858.5,848.5,855.15,853.874862987489,154183,4719,131652988.0,74685,48.44,10.0,2.8
29-March-2023,856.0,861.85,848.05,851.0,855.2501994218595,273290,12534,233731327.0,166158,60.8,13.8,-5.0
31-March-2023,855.05,880.9,855.05,877.2,874.4440397494793,529617,16828,463120429.0,322583,60.91,25.85,22.15
3-April-2023,877.6,886.25,869.0,884.25,877.4426664497194,159793,5393,140209196.0,54891,34.35,17.25,6.65
5-April-2023,882.1,887.5,874.05,884.4,881.2240699732384,233918,10127,206134172.0,110305,47.16,13.45,2.3
6-April-2023,882.9,889.95,872.85,874.65,879.9633458320742,201887,5829,177653160.0,57412,28.44,17.1,-8.25
10-April-2023,877.35,882.65,864.45,868.3,872.5370007793639,157821,4802,137704662.0,52832,33.48,18.2,-9.05
11-April-2023,869.2,885.0,865.4,882.6,878.5542928180912,295214,5218,259361527.0,159430,54.0,19.6,13.4
12-April-2023,881.55,891.65,880.6,889.95,886.1745539488767,299237,10621,265176215.0,173775,58.07,11.05,8.4
13-April-2023,890.1,901.45,887.45,899.25,893.7922522043364,240662,6985,215101831.0,102413,42.55,14.0,9.15
17-April-2023,912.0,916.0,893.2,901.45,901.5007650308429,310445,13626,279866405.0,138267,44.54,22.8,-10.55
18-April-2023,903.3,906.95,894.1,896.45,899.0183619778062,313964,7713,282259401.0,181067,57.67,12.85,-6.85
19-April-2023,897.45,897.45,887.05,891.75,891.7247607150397,113672,3719,101364137.0,49846,43.85,10.4,-5.7
20-April-2023,891.2,899.45,889.1,894.3,893.566538694686,148470,3996,132667824.0,56757,38.23,10.35,3.1
21-April-2023,893.3,900.85,881.65,884.2,891.5761741122567,142299,5120,126870398.0,37727,26.51,19.2,-9.1
24-April-2023,905.0,906.75,895.0,904.65,901.4272780742424,419949,10353,378553484.0,131592,31.34,11.75,-0.35
25-April-2023,907.0,915.9,903.3,913.1,910.2398089145024,236334,6278,215120615.0,101310,42.87,12.6,6.1
26-April-2023,908.4,916.35,906.15,914.85,911.7105285883636,127377,4248,116130952.0,52324,41.08,10.2,6.45
27-April-2023,912.8,919.75,909.8,918.5,915.6121080281679,116303,4662,106488435.0,41849,35.98,9.95,5.7
28-April-2023,917.6,920.0,910.4,917.7,914.9551338033997,217558,7539,199055809.0,100116,46.02,9.6,0.1
2-May-2023,924.7,925.65,918.95,921.7,922.4414577183934,285597,8564,263446513.0,197869,69.28,6.7,-3.0
3-May-2023,922.15,924.05,911.55,923.05,919.2664118537639,282037,4075,259267141.0,165205,58.58,12.5,0.9
4-May-2023,922.0,923.4,912.05,921.25,917.0864958494464,439339,10500,402911864.0,151148,34.4,11.35,-0.75
5-May-2023,925.3,942.4,924.5,926.95,934.6663967737416,192669,5237,180081240.0,84288,43.75,17.9,1.65
8-May-2023,924.4,941.6,924.4,938.2,938.1977968704896,453809,10009,425762604.0,344017,75.81,17.2,13.8
9-May-2023,942.0,944.8,931.95,934.45,939.7493372695504,232372,8509,218371433.0,139421,60.0,12.85,-7.55
10-May-2023,934.45,941.0,928.0,936.2,934.0954222782151,215107,6458,200930464.0,139516,64.86,13.0,1.75
11-May-2023,939.8,943.8,934.4,939.4,940.7793178559112,275455,8202,259142367.0,193551,70.27,9.4,-0.4
12-May-2023,939.4,947.65,935.15,943.75,940.5642660218947,224162,7228,210838767.0,165773,73.95,12.5,4.35
15-May-2023,943.75,949.0,937.7,944.1,944.5344457831325,166000,4086,156792718.0,122974,74.08,11.3,0.35
16-May-2023,949.1,952.0,943.4,946.65,948.6988575413,149152,8259,141500332.0,80511,53.98,8.6,-2.45
17-May-2023,945.1,947.8,935.95,939.4,942.7206490472108,425855,11908,401462302.0,263492,61.87,11.85,-5.7
18-May-2023,949.9,952.0,942.05,946.05,947.4479394006536,361060,8623,342085553.0,291145,80.64,9.95,-3.85
19-May-2023,950.55,956.0,941.65,954.6,950.1789305582366,113966,3551,108288092.0,61516,53.98,14.35,4.05
22-May-2023,950.2,954.1,946.05,950.5,949.9801369890625,248049,7669,235641623.0,147945,59.64,8.05,0.3
23-May-2023,955.2,958.0,948.55,952.8,955.2821653478062,386192,8084,368922330.0,324999,84.15,9.45,-2.4
24-May-2023,946.1,953.75,938.6,940.4,947.0738705968829,106118,2638,100501585.0,51391,48.43,15.15,-5.7
25-May-2023,936.15,941.2,933.45,939.8,937.29942898332,88789,2768,83221879.0,24874,28.01,7.75,3.65
26-May-2023,940.0,952.3,935.6,950.55,945.3357277371192,88679,2603,83831427.0,47002,53.0,16.7,10.55
29-May-2023,952.3,957.75,946.95,947.85,952.2649352155136,137996,3677,131408752.0,90726,65.75,10.8,-4.45
30-May-2023,946.7,952.5,944.7,950.2,948.6848571467837,72767,2882,69032951.0,46010,63.23,7.8,3.5
31-May-2023,950.2,951.6,940.45,948.45,945.9067571637704,142767,6914,135044270.0,76423,53.53,11.15,-1.75
1-June-2023,952.35,954.0,932.8,936.05,944.4242130515908,123801,3682,116920662.0,46947,37.92,21.2,-16.3
2-June-2023,942.8,944.65,935.05,937.05,939.5169782754974,83224,4069,78190361.0,37196,44.69,9.6,-5.75
5-June-2023,940.3,951.65,940.3,947.25,948.3359489444816,88061,3579,83511412.0,51787,58.81,11.35,6.95
6-June-2023,945.05,946.75,938.3,942.25,941.4987463545808,132015,6261,124291957.0,81530,61.76,8.45,-2.8
7-June-2023,943.55,945.55,933.65,939.95,937.8176922388328,279275,8789,261909036.0,192504,68.93,11.9,-3.6
8-June-2023,937.95,950.4,935.25,937.3,944.0888221253535,108509,3377,102442134.0,42611,39.27,15.15,-0.65
9-June-2023,942.65,944.0,936.4,937.85,939.1150331557685,118079,2987,110889764.0,67955,57.55,7.6,-4.8
3-July-2023,935.9,945.8,935.7,942.0,942.8775929937267,310693,15499,292945468.0,238483,76.76,10.1,6.1
4-July-2023,945.25,951.0,942.05,943.6,945.2997918387201,176786,7130,167115769.0,102249,57.84,8.95,-1.65
5-July-2023,943.0,964.65,942.0,958.15,958.4481917942111,180068,6272,172585849.0,101034,56.11,22.65,15.15
6-July-2023,957.0,963.9,954.85,959.4,959.5116451377835,245639,8274,235693481.0,171887,69.98,9.05,2.4
7-July-2023,950.0,955.0,943.55,947.15,949.7479726881256,785153,20111,745697470.0,345061,43.95,11.45,-2.85
10-July-2023,946.4,952.9,941.0,948.2,948.5296732279288,216879,10248,205716167.0,162051,74.72,11.9,1.8
11-July-2023,948.25,952.2,942.05,944.9,949.3480495493345,356251,11026,338206192.0,300859,84.45,10.15,-3.35
12-July-2023,947.45,951.2,941.3,943.65,944.9325007761408,199706,3611,188708690.0,144366,72.29,9.9,-3.8
13-July-2023,947.0,959.0,942.15,956.15,952.8208243729338,205999,6309,196280137.0,137760,66.87,16.85,9.15
